"Mineral Name","RRUFF Chemistry (concise)","IMA Chemistry (concise)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements","IMA Mineral Symbol"
"Iron","Fe","Fe","Fe","","R070255","2487","unknown","0","Grandfathered|Approved","Iron","iron","Mineral name has been known since antiquity and predates any formal descriptive publication.","cubic","4700","Fe","Fe"
"Itoite","Pb^2+^_3_GeO_2_(S^6+^O_4_)_2_(OH)_2_","Pb_3_GeO_2_(SO_4_)_2_(OH)_2_","Pb Ge O S H","","","2496","Namibia","1960","Approved"," "," ","Frondel C, Strunz H (1960) Fleischerit und Itoit, zwei neue Germanium-Mineralien von Tsumeb, Neues Jahrbuch für Mineralogie, Monatshefte 1960, 132-142","orthorhombic","541","Pb^2+ Ge O S^6+ H","It"
"Jáchymovite","(U^6+^O_2_)_8_(S^6+^O_4_)(OH)_14_·13H_2_O","(UO_2_)_8_(SO_4_)(OH)_14_·13H_2_O","U O S H","IMA1994-025","","2500","Czech Republic","1994","Approved"," "," ","Cejka J, Sejkora J, Mrázek Z, Urbanec Z, Jarchovský T (1996) Jáchymovite, (UO_2_)_8_(SO_4_)(OH)_14_·13H_2_O, a new uranyl mineral from Jáchymov, the Krusné hory Mts., Czech Republic, and its comparison with uranopilite, Neues Jahrbuch für Mineralogie, Abhandlungen 170, 155-170","monoclinic","0","U^6+ O S^6+ H","Jác"
"Ježekite","Na_8_(U^6+^O_2_)(C^4+^O_3_)_3_(S^6+^O_4_)_2_·3H_2_O","Na_8_[(UO_2_)(CO_3_)_3_](SO_4_)_2_·3H_2_O","Na U O C S H","IMA2014-079","","6377","Czech Republic","2014","Pending publication|Approved","Not in a structural group"," ","Plášil, J., Hloušek, J., Kasatkin, A.V., Belakovskiy, D.I., Čejka, J. and Chernishov, D. (2015) Ježekite, IMA 2014-079. CNMNC Newsletter No. 23, February 2015, page 56; Mineralogical Magazine, 79, 51-58.","hexagonal","0","Na U^6+ O C^4+ S^6+ H","Jež"
"Johannite","Cu^2+^(U^6+^O_2_)_2_(S^6+^O_4_)_2_(OH)_2_·8H_2_O","Cu(UO_2_)_2_(SO_4_)_2_(OH)_2_·8H_2_O","Cu U O S H","","R070061","2541","Czech Republic","1830","Grandfathered|Approved","Johannite"," ","Haidinger W (1830) On johannite, a new mineral species, The Edinburgh Journal of Science 3, 306-310","triclinic","1840","Cu^2+ U^6+ O S^6+ H","Jh"
"Johillerite","NaCu^2+^MgMg_2_(As^5+^O_4_)_3_","NaCuMgMg_2_(AsO_4_)_3_","Na Cu Mg As O","IMA1980-014","","2543","Namibia","1980","Approved","Alluaudite","alluaudite","Keller P, Hess H, Dunn P J (1982) Johillerite, Na(Mg,Zn)_3_Cu(AsO_4_)_3_, ein neues mineral aus Tsumeb, Namibia, Tschermaks Mineralogische und Petrographische Mitteilungen 29, 169-175

Chemical formula changed to NaCuMgMg_2_(AsO_4_)_3_:
Hatert F (2019) A new nomenclature scheme for the alluaudite supergroup. European Journal of Mineralogy 31, 807-822","monoclinic","541","Na Cu^2+ Mg As^5+ O","Jhl"
"Jôkokuite","Mn^2+^S^6+^O_4_·5H_2_O","Mn^2+^(SO_4_)·5H_2_O","Mn S O H","IMA1976-045","R070102","2549","Japan","1976","Approved","Chalcanthite","chalcanthite","Nambu M, Tanida K, Kitamura T, Kato E (1978) Jôkokuite, MnSO_4_·5H_2_O, a new mineral from the Jôkoku mine, Hokkaido, Japan, Mineralogical Journal 9, 28-38","triclinic","408","Mn^2+ S^6+ O H","Jôk"
"Jurbanite","Al(S^6+^O_4_)(OH)·5H_2_O","Al(SO_4_)(OH)·5H_2_O","Al S O H","IMA1974-023","R130817","2565","USA","1974","Approved","Not in a structural group"," ","Anthony J W, McLean W J (1976) Jurbanite, a new post-mine aluminum sulfate mineral from San Manuel, Arizona, American Mineralogist 61, 1-4","monoclinic","2500","Al S^6+ O H","Jur"
"Kahlenbergite","KAl_11_O_17_","KAl_11_O_17_","K Al O","IMA2018-158","","6883","Israel","2019","Approved","Plumboferrite"," ","Krüger B, Galuskin E V, Galuskina I O, Krüger H, Vapnik Y (2021) Kahlenbergite KAl_11_O_17_, a new β-alumina mineral and Fe-rich hibonite from the Hatrurim Basin, the Negev desert, Israel. European Journal of Mineralogy 33, 341-355","hexagonal","","K Al O","Klb"
"Kamarizaite","Fe^3+^_3_(As^5+^O_4_)_2_(OH)_3_·3H_2_O","Fe^3+^_3_(AsO_4_)_2_(OH)_3_·3H_2_O","Fe As O H","IMA2008-017","R090020","5676","Greece","2008","Approved"," "," ","Chukanov N V, Pekov I V, Möckel S, Mukhanova A A, Belakovskiy D I, Levitskaya L A, Bekenova G K (2009) Kamarizaite Fe^3+^_3_(AsO_4_)_2_(OH)_3_·3H_2_O - a new mineral, arsenate analogue of tinticite, Zapiski Rossiiskogo Mineralogicheskogo Obshchetstva 138, 100-108","orthorhombic","20.2","Fe^3+ As^5+ O H","Kmr"
"Kaňkite","Fe^3+^As^5+^O_4_·3.5H_2_O","Fe^3+^(AsO_4_)·3.5H_2_O","Fe As O H","IMA1975-005","R060783","2592","Czech Republic","1975","Approved","Kaňkite"," ","Cech F, Jansa J, Novak F (1976) Kankite, FeAsO_4_·3½H_2_O, a new mineral, Neues Jahrbuch für Mineralogie, Monatshefte 1976, 426-436","monoclinic","2157","Fe^3+ As^5+ O H","Kňk"
"Katerinopoulosite","(N^3-^H_4_)_2_Zn^2+^(S^6+^O_4_)_2_·6H_2_O","(NH_4_)_2_Zn(SO_4_)_2_·6H_2_O","N H Zn S O","IMA2017-004","","6647","Greece","2017","Approved","Picromerite"," ","Chukanov N V, Pekov I V, Belakovskiy D I, Britvin S N, Stergiou V, Voudouris P, Magganas A (2018) Katerinopoulosite, (NH_4_)_2_Zn(SO_4_)_2_·6H_2_O, a new mineral from the Esperanza mine, Lavrion, Greece. European Journal of Mineralogy 30, 821-826","monoclinic","20.2","N^3- H Zn^2+ S^6+ O","Kpo"
"Kegginite","Pb^2+^_3_Ca_3_[As^5+^V^5+^_12_O_40_(V^5+^O)]·20H_2_O","Pb_3_Ca_3_[AsV_12_O_40_(VO)]·20H_2_O","Pb Ca As V O H","IMA2015-114","","6512","USA","2015","Approved","Not in a structural group"," ","Kampf A R, Hughes J M, Nash B P, Marty J (2017) Kegginite, Pb_3_Ca_3_[AsV_12_O_40_(VO)]·20H_2_O, a new mineral with a novel ε-isomer of the Keggin anion. American Mineralogist 102, 461-465","hexagonal","0","Pb^2+ Ca As^5+ V^5+ O H","Kgn"
"Khademite","Al(S^6+^O_4_)F·5H_2_O","Al(SO_4_)F·5H_2_O","Al S O F H","IMA1973-028","","2635","Iran","1973","Approved|Redefined","Khademite"," ","Bariand P, Berthelon J P, Cesbron F, Sadrzadeh M (1973) Un nouveau sulfate hydraté d'aluminum: la khademite de Saghand (Iran), Comptes Rendus de L’Académie des Sciences Paris 277D, 1585-1588

Redefined when type sample was shown to be F-dominant:
Cesbron F, Bayliss P (1988) Mineralogical notes: mineral nomenclature: khademite, Mineralogical Magazine 52, 133-134","orthorhombic","521","Al S^6+ O F H","Kdm"
"Khesinite","Ca_4_(Mg_2_Fe^3+^_10_)O_4_(Fe^3+^_10_Si_2_)O_36_","Ca_4_(Mg_2_Fe^3+^_10_)O_4_(Fe^3+^_10_Si_2_)O_36_","Ca Mg Fe O Si","IMA2014-033","","6317","Israel","2014","Approved","Sapphirine"," ","Galuskina I O, Galuskin E V, Pakhomova A S, Widmer R, Armbruster T, Krüger B, Grew E S, Vapnik Y, Dzierażanowski P, Murashko M (2017) Khesinite, Ca_4_Mg_2_Fe^3+^_10_O_4_[(Fe^3+^_10_Si_2_)O_36_], a new rhönite-group (sapphirine supergroup) mineral from the Negev Desert, Israel - natural analogue of the SFCA phase. European Journal of Mineralogy 29, 101-116
","triclinic","16","Ca Mg Fe^3+ O Si","Khe"
"Kieserite","MgS^6+^O_4_·H_2_O","Mg(SO_4_)·H_2_O","Mg S O H","","","2649","Germany","1861","Approved","Kieserite","kieserite","Reichardt E (1860) Das Steinsalzbergwerk Stassfurth Bei Magdeburg. Novorum Actorum Academiae Caesareae Leopoldino-Carolinae Germanicae Naturae Curiosorum 27, 609-659","monoclinic","2500","Mg S^6+ O H","Ksr"
"Kirschsteinite","CaFe^2+^SiO_4_","CaFe^2+^(SiO_4_)","Ca Fe Si O","","R070266","2663","Democratic Republic of the Congo","1957","Grandfathered|Approved","Olivine","olivine","Sahama T G, Hytönen K (1957) Kirschsteinite, a natural analogue to synthetic iron monticellite, from the Belgian Congo, Mineralogical Magazine 31, 698-699","orthorhombic","4568.5","Ca Fe^2+ Si O","Kir"
"Kladnoite","C_6_H_4_(CO)_2_NH","C_6_H_4_(CO)_2_NH","C H O N","","","2666","Czech Republic","1942","Grandfathered|Approved"," "," ","Rost R (1942) Supplements to the mineralogy of the burning (coal) heaps in the region of Kladno, Rozpravy II. Trídy Ceské Akademie 52, 1-4","monoclinic","0","C H O N","Kdn"
"Klaprothite","Na_6_(U^6+^O_2_)(S^6+^O_4_)_4_·4H_2_O","Na_6_(UO_2_)(SO_4_)_4_(H_2_O)_4_","Na U O S H","IMA2015-087","","6487","USA","2015","Approved"," "," ","Kampf A R, Plášil J, Kasatkin A V, Marty J, Čejka J (2017) Klaprothite, péligotite and ottohahnite, three new minerals with bidentate UO_7_-SO_4_ linkages from the Blue Lizard mine, San Juan County, Utah, USA. Mineralogical Magazine 81, 753-779","monoclinic","0","Na U^6+ O S^6+ H","Kpr"
"Kobyashevite","Cu^2+^_5_(S^6+^O_4_)_2_(OH)_6_·4H_2_O","Cu_5_(SO_4_)_2_(OH)_6_·4H_2_O","Cu S O H","IMA2011-066","R160001","6009","Russia","2011","Approved","Not in a structural group"," ","Pekov I V, Zubkova N V, Yapaskurt V O, Belakovskiy D I, Chukanov N V, Kasatkin A V, Kuznetsov A M, Pushcharovsky D Y (2013) Kobyashevite, Cu_5_(SO_4_)_2_(OH)_6_·4H_2_O, a new devilline-group mineral from the Vishnevye Mountains, South Urals, Russia. Mineralogy and Petrology 107, 201-210","triclinic","66","Cu^2+ S^6+ O H","Kby"
"Kogarkoite","Na_3_S^6+^O_4_F","Na_3_(SO_4_)F","Na S O F","IMA1970-038","","2679","Russia","1970","Approved"," "," ","Pabst A, Sharp W N (1973) Kogarkoite, a new natural phase in the system Na_2_SO_4_ - NaF - NaCl, American Mineralogist 58, 116-127","hexagonal|monoclinic","370","Na S^6+ O F","Kog"
"Kokinosite","Na_2_Ca_2_(V^5+^_10_O_28_)·24H_2_O","Na_2_Ca_2_(V_10_O_28_)·24H_2_O","Na Ca V O H","IMA2013-099","","6255","USA","2013","Approved","Not in a structural group"," ","Kampf A R, Hughes J M, Nash B, Marty J (2014) Kokinosite, Na_2_Ca_2_(V_10_O_28_)·24H_2_O, a new decavanadate mineral species from the St. Jude mine, Colorado: crystal structure and descriptive mineralogy. The Canadian Mineralogist 52, 15-25","triclinic","0","Na Ca V^5+ O H","Kkn"
"Koktaite","(N^3-^H_4_)_2_Ca(S^6+^O_4_)_2_·H_2_O","(NH_4_)_2_Ca(SO_4_)_2_·H_2_O","N H Ca S O","","","2680","Czech Republic","1948","Grandfathered|Approved"," "," ","Sekanina J (1948) Koktait, nový nerost ze skupiny syngenitové, Acta Academiae Scientiarum Naturaliuim Moravo-Silesiacae 20(1), 1-26","","298.9","N^3- H Ca S^6+ O","Kkt"
"Kollerite","(N^3-^H_4_)_2_Fe^3+^(S^4+^O_3_)_2_(OH)·H_2_O","(NH_4_)_2_Fe^3+^(SO_3_)_2_(OH)·H_2_O","N H Fe S O","IMA2018-131","","6868","Hungary","2019","Pending publication|Approved","Not in a structural group"," ","Fehe´r, B., Sajo´, I., Ko´tai, L., Szaka´ll, S., Ende, M., Effenberger, H., Miha´ly, J. and Szabo´, D. (2019) Kollerite, IMA 2018-131. CNMNC Newsletter No. 48, April 2019, page 399; European Journal of Mineralogy, 31, 399–402","orthorhombic","298.9","N^3- H Fe^3+ S^4+ O","Klr"
"Koritnigite","Zn^2+^(As^5+^O_3_OH)·H_2_O","Zn(AsO_3_OH)·H_2_O","Zn As O H","IMA1978-008","R060654","2694","Namibia","1978","Approved","Koritnigite","koritnigite","Keller P, Hess H, Süsse P, Schnorrer G, Dunn P J (1979) Koritnigit, Zn[H_2_O|HOAsO_3_], ein neues mineral aus Tsumeb, Südwestafrika, Tschermaks Mineralogische und Petrographische Mitteilungen 26, 51-58","triclinic","541","Zn^2+ As^5+ O H","Kor"
"Kornelite","Fe^3+^_2_(S^6+^O_4_)_3_·7H_2_O","Fe^3+^_2_(SO_4_)_3_·7H_2_O (?)","Fe S O H","","","2695","Slovakia","1888","Grandfathered|Approved","Not in a structural group"," ","Krenner J (1888) Huszonötödik akadémiai ülés. Magyar Tudományos Akadémia Értesítöje 22, 131-131","monoclinic","2500","Fe^3+ S^6+ O H","Knl"
"Kratochvílite","C_13_H_10_","C_13_H_10_","C H","","","2713","Czech Republic","1937","Grandfathered|Approved"," "," ","Rost R (1937) Minerály hořících hald na Kladensku. Rozpravy II. Trídy Ceské Akademie 47, 1-20","orthorhombic","0","C H","Ktc"
"Krausite","KFe^3+^(S^6+^O_4_)_2_·H_2_O","KFe^3+^(SO_4_)_2_·H_2_O","K Fe S O H","","R110211","2714","USA","1931","Grandfathered|Approved"," "," ","Foshag W F (1931) Krausite, a new sulfate from California, American Mineralogist 16, 352-360","monoclinic","521","K Fe^3+ S^6+ O H","Ksi"
"Krautite","Mn^2+^(As^5+^O_3_OH)·H_2_O","Mn(AsO_3_OH)·H_2_O","Mn As O H","IMA1974-028","R060967","2716","Romania","1974","Approved","Koritnigite","koritnigite","Fontan F, Orliac M, Permingeat F (1975) La krautite MnHAsO_4_·H_2_O, une nouvelle espèce minérale, Bulletin de la Société Française de Minéralogie et de Cristallographie 98, 78-84","monoclinic","270","Mn^2+ As^5+ O H","Kra"
"Kremersite","(N^3-^H_4_)_2_Fe^3+^Cl_5_·H_2_O","(NH_4_)_2_Fe^3+^Cl_5_·H_2_O","N H Fe Cl O","","","5123","Italy","1853","Grandfathered|Approved"," "," ","Kenngott A (1853) Kremersit, in Das Mohs’sche Mineralsystem, Verlag und Druck (Wien) 9-9","orthorhombic","411","N^3- H Fe^3+ Cl O","Km"
"Ktenasite","Zn^2+^Cu^2+^_4_(S^6+^O_4_)_2_(OH)_6_·6H_2_O","ZnCu_4_(SO_4_)_2_(OH)_6_·6H_2_O","Zn Cu S O H","","R070081 R090002","2726","Greece","1950","Grandfathered|Approved","Ktenasite, Devilline","devilline","Kokkoros P (1950) Ktenasit, ein zink-kupfersulfat aus Lavrion (Griechenland), Tschermaks Mineralogische und Petrographische Mitteilungen 1, 342-346

Chemical formula changed from (Cu,Zn)_5_(SO_4_)_2_(OH)_6_·6H_2_O:
Miyawaki R, Hatert F, Pasero M, Mills S J (2019) IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 52. New minerals and nomenclature modifications approved in 2019. Mineralogical Magazine 83, 887-893","monoclinic","1861","Zn^2+ Cu^2+ S^6+ O H","Kte"
"Kumtyubeite","Ca_5_(SiO_4_)_2_F_2_","Ca_5_(SiO_4_)_2_F_2_","Ca Si O F","IMA2008-045","","5706","Russia","2008","Approved","Humite"," ","Galuskina I O, Lazic B, Armbruster T, Galuskin E V, Gazeev V M, Zadov A E, Pertsev N N, Jezak L, Wrzalik R, Gurbanov A G (2009) Kumtyubeite Ca_5_(SiO_4_)_2_F_2_ - A new calcium mineral of the humite group from Northern Caucasus, Kabardino-Balkaria, Russia, American Mineralogist 94, 1361-1370","monoclinic","3","Ca Si O F","Kty"
"Kushiroite","CaAl(AlSi)O_6_","CaAlAlSiO_6_","Ca Al Si O","IMA2008-059","R110134","5719","Antarctica (meteorite)","2008","Approved","Pyroxene"," ","Kimura M, Mikouchi T, Suzuki A, Miyahara M, Ohtani E, El Goresy A (2009) Kushiroite, CaAlAlSiO<sub>6</sub>: A new mineral of the pyroxene group from the ALH 85085 CH chondrite, and its genetic significance in refractory inclusions, American Mineralogist 94, 1479-1482","monoclinic","4567.61","Ca Al Si O","Ks"
"Laihunite","(Fe^3+^,Fe^2+^,[box])_2_SiO_4_","(Fe^3+^,Fe^2+^,[box])_2_(SiO_4_)","Fe Si O","","R110051","2759","China","1976","Approved"," "," ","Laihunite Research Group, Guiyang Institute of Geochemistry, Academia Sinica and Geological Team 101 (1976) Laihunite - a new iron silicate mineral, Geochimica 2, 95-103

Chemical formula revised:
Shen B, Tamada O, Kitamura M, Morimoto N (1986) Superstructure of laihunite-3M ([box]_0.40_Fe^2+^_0.80_Fe^3+^_0.80_SiO_4_), American Mineralogist 71, 1455-1460","monoclinic","1079","Fe^3+ Fe^2+ Si O","Lai"
"Lakargiite","CaZr^4+^O_3_","CaZrO_3_","Ca Zr O","IMA2007-014","","5620","Russia","2007","Approved","Perovskite"," ","Galuskin E V, Gazeev V M, Armbruster T, Zadov A E, Galuskina I O, Pertsev N N, Dzierzanowski P, Kadiyski M, Gurbanov A G, Wrzalik R, Winiarski A (2008) Lakargiite CaZrO_3_: A new mineral of the perovskite group from the North Caucasus, Kabardino-Balkaria, Russia, American Mineralogist 93, 1903-1910","orthorhombic","354","Ca Zr^4+ O","Lak"
"Lammerite","Cu^2+^_3_(As^5+^O_4_)_2_","Cu_3_(AsO_4_)_2_","Cu As O","IMA1980-016","R060715 R140108","2762","Bolivia","1980","Approved"," "," ","Keller P, Paar W H, Dunn P J (1981) Lammerit, Cu_3_[AsO_4_]_2_, ein neues Mineral von Laurani, Bolivien, Tschermaks Mineralogische und Petrographische Mitteilungen 28, 157-164","monoclinic","600","Cu^2+ As^5+ O","Lmr"
"Langbeinite","K_2_Mg_2_(S^6+^O_4_)_3_","K_2_Mg_2_(SO_4_)_3_","K Mg S O","","R070285","2768","Germany","1891","Grandfathered|Approved","Langbeinite","langbeinite","Zuckschwerdt S (1891) Langbeinit, ein neues kaliummagnesiumsulfat, Zeitschrift für Angewandte Chemie 1891, 356-356","cubic","313","K Mg S^6+ O","Lbn"
"Langite","Cu^2+^_4_S^6+^O_4_(OH)_6_·2H_2_O","Cu_4_(SO_4_)(OH)_6_·2H_2_O","Cu S O H","","R060090 R070316 R120042","2770","United Kingdom","1864","Grandfathered|Approved"," ","langite","Maskelyne N S (1864) Notices of recent discoveries. New Cornish mineral ('Langite'), The Geological Magazine 1, 48-48","monoclinic","2222.9","Cu^2+ S^6+ O H","Lgt"
"Lannonite","HCa_4_Mg_2_Al_4_(S^6+^O_4_)_8_F_9_·32H_2_O","HCa_4_Mg_2_Al_4_(SO_4_)_8_F_9_·32H_2_O","H Ca Mg Al S O F","IMA1979-069","R090036","2772","USA","1979","Approved"," "," ","Williams S A, Cesbron F P (1983) Wilcoxite and lannonite, two new fluosulphates from Catron County, New Mexico, Mineralogical Magazine 47, 37-40","tetragonal","0","H Ca Mg Al S^6+ O F","Lnn"
"Lansfordite","MgCO_3_·5H_2_O","Mg(CO_3_)·5H_2_O","Mg C O H","","","2773","USA","1888","Grandfathered|Approved"," "," ","Genth F A (1888) Lansfordit, ein neues mineral, Zeitschrift für Krystallographie und Mineralogie 14, 255-256","monoclinic","780","Mg C O H","Lfd"
"Laphamite","As_2_Se_3_","As_2_Se_3_","As Se","IMA1985-021","","2777","USA","1985","Approved","Orpiment"," ","Dunn P J, Peacor D R, Criddle A J, Finkelman R B (1986) Laphamite, an arsenic selenide analogue of orpiment, from burning anthracite deposits in Pennsylvania, Mineralogical Magazine 50, 279-282

Chemical formula changed from As_2_(Se,S)_3_:
Miyawaki R, Hatert F, Pasero M, Mills S J (2019) IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 50. New minerals and nomenclature modifications approved in 2019. Mineralogical Magazine 83, 615-620","monoclinic","0","As Se","Lpm"
"Larderellite","N^3-^H_4_B_5_O_7_(OH)_2_·H_2_O","(NH_4_)B_5_O_7_(OH)_2_·H_2_O","N H B O","","R130392","2780","Italy","1854","Grandfathered|Approved","Larderellite"," ","Bechi E (1854) Analysis of several native borates: larderellite, (new species), The American Journal of Science and Arts 67, 129-130","monoclinic","3","N^3- H B O","Ldr"
"Larnite","Ca_2_SiO_4_","Ca_2_(SiO_4_)","Ca Si O","","R070530","2781","United Kingdom","1929","Grandfathered|Approved","Not in a structural group"," ","Tilley C E (1929) On larnite (calcium orthosilicate, a new mineral) and its associated minerals from the limestone-contact zone of Scawt Hill, Co. Antrim, Mineralogical Magazine 22, 77-86","monoclinic","354","Ca Si O","Lrn"
"Lasalite","Na_2_Mg_2_(V^5+^_10_O_28_)·20H_2_O","Na_2_Mg_2_V_10_O_28_·20H_2_O","Na Mg V O H","IMA2007-005","R070476","5559","USA","2007","Approved","Lasalite"," ","Hughes J M, Wise W S, Gunter M E, Morton J P, Rakovan J (2008) Lasalite, Na_2_Mg_2_[V_10_O_28_]·20H_2_O, a new decavanadate mineral species from the Vanadium Queen mine, La Sal district, Utah: Description, atomic arrangement, and relationship to the pascoite group of minerals, The Canadian Mineralogist 46, 1365-1372","monoclinic","","Na Mg V^5+ O H","Las"
"Laurentianite","Na_3_Nb^5+^_3_Si_4_O_17_·9H_2_O","[NbO(H_2_O)]_3_(Si_2_O_7_)_2_[Na(H_2_O)_2_]_3_","Nb O H Si Na","IMA2010-018","","5847","Canada","2010","Approved","Not in a structural group"," ","Haring M M M, McDonald A M, Cooper M A, Poirier G A (2012) Laurentianite, [NbO(H<sub>2</sub>O)]<sub>3</sub>(Si<sub>2</sub>O<sub>7</sub>)<sub>2</sub>[Na(H<sub>2</sub>O)<sub>2</sub>]<sub>3</sub>, a new mineral from Mont Saint-Hilaire, Quebec: description, crystal-structure determination and paragenesis, The Canadian Mineralogist 50, 1265-1280","hexagonal","124","Na Nb^5+ Si O H","Lre"
"Laurionite","Pb^2+^Cl(OH)","PbCl(OH)","Pb Cl O H","","R130788 R140025","2790","Greece","1887","Grandfathered|Approved"," "," ","Köchlin R (1887) Ueber phosgenit und ein muthmasslich neues mineral vom Laurion, Annalen des K.K. Naturhistorischen Hofmuseums 2, 185-190","orthorhombic","1790","Pb^2+ Cl O H","Lri"
"Lausenite","Fe^3+^_2_(S^6+^O_4_)_3_·5H_2_O","Fe^3+^_2_(SO_4_)_3_·5H_2_O","Fe S O H","","","2792","USA","1928","Grandfathered|Approved","Not in a structural group"," ","Originally described with the name rogersite:
Lausen C (1928) Hydrous sulphates formed under fumerolic conditions at the United Verde Mine, American Mineralogist 13, 203-229

Name changed to lausenite because rogersite was already in use:
Butler G M (1928) Corrections to volume 13, American Mineralogist 13, 594-594

Chemical formula revised:
Majzlan J, Botez C, Stephens P W (2005) The crystal structures of synthetic Fe<sub>2</sub>(SO<sub>4</sub>)<sub>3</sub>(H<sub>2</sub>O)<sub>5</sub> and the type specimen of lausenite, American Mineralogist 90, 411-416","monoclinic","0","Fe^3+ S^6+ O H","Lse"
"Lautenthalite","Pb^2+^Cu^2+^_4_(S^6+^O_4_)_2_(OH)_6_·3H_2_O","PbCu_4_(SO_4_)_2_(OH)_6_·3H_2_O","Pb Cu S O H","IMA1983-029","","2794","Germany","1983","Approved","Devilline","devilline","Medenbach O, Gebert W (1993) Lautenthalite, PbCu_4_[(OH)_6_|(SO_4_)_2_]·3H_2_O, the Pb analogue of devillite - A new mineral from the Harz mountains, Germany, Neues Jahrbuch für Mineralogie, Monatshefte 1993, 401-407","monoclinic","367","Pb^2+ Cu^2+ S^6+ O H","Lth"
"Lavendulan","NaCaCu^2+^_5_(As^5+^O_4_)_4_Cl·5H_2_O","NaCaCu_5_(AsO_4_)_4_Cl·5H_2_O","Na Ca Cu As O Cl H","","R060716 R141212","2796","Czech Republic","1837","Grandfathered|Approved"," "," ","Breithaupt A (1837) Bestimmung neuer mineralien. 3. Lavendulan, Journal für Praktische Chemie 10, 505-506","monoclinic","2709","Na Ca Cu^2+ As^5+ O Cl H","Lvd"
"Lawrencite","Fe^2+^Cl_2_","FeCl_2_","Fe Cl","","","2799","USA","1877","Grandfathered|Approved","Scacchite"," ","Daubrée G A (1877) Observations sur la structure intérieure d'une des masses de fer natif d'Ovifak, Comptes Rendus Hebdomadaires des Séances de l’Académie des Sciences 84, 66-70","hexagonal","4620","Fe^2+ Cl","Law"
"Lead","Pb","Pb","Pb","","R070280 R070193","2805","unknown","0","Grandfathered|Approved","Copper","lead","Mineral name has been known since antiquity and predates any formal descriptive publication.","cubic","2644","Pb","Pb"
"Legrandite","Zn^2+^_2_As^5+^O_4_(OH)·H_2_O","Zn_2_(AsO_4_)(OH)·H_2_O","Zn As O H","","R040151","2810","Mexico","1932","Grandfathered|Approved"," "," ","Drugman J, Hey M H, Bannister F A (1932) Legrandite, a new zinc arsenate, Mineralogical Magazine 23, 175-178","monoclinic","2700","Zn^2+ As^5+ O H","Leg"
"Leisingite","Cu^2+^_2_MgTe^6+^O_6_·6H_2_O","Cu_2_MgTe^6+^O_6_·6H_2_O","Cu Mg Te O H","IMA1995-011","","2814","USA","1995","Approved"," "," ","Roberts A C, Groat L A, Grice J D, Gault R A, Jensen M C, Moffatt E A, Stirling J A R (1996) Leisingite, Cu(Mg,Cu,Fe,Zn)_2_Te^6+^O_6_·6H_2_O, a new mineral species from the Centennial Eureka mine, Juab County, Utah, Mineralogical Magazine 60, 653-657

Chemical formula changed from CuMg_2_Te^6+^O_6_·6H_2_O:
Miyawaki R, Hatert F, Pasero M, Mills S J (2019) IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 52. New minerals and nomenclature modifications approved in 2019. Mineralogical Magazine 83, 887-893

","hexagonal","32","Cu^2+ Mg Te^6+ O H","Lei"
"Leiteite","Zn^2+^As^3+^_2_O_4_","ZnAs^3+^_2_O_4_","Zn As O","IMA1976-026","R040011","2815","Namibia","1976","Approved"," "," ","Cesbron F P, Erd R C, Czamanski G K, Vachey H (1977) Leiteite: a new mineral from Tsumeb, The Mineralogical Record 8, 95-97","monoclinic","541","Zn^2+ As^3+ O","Lt"
"Lepageite","Mn^2+^_3_(Fe^3+^_7_Fe^2+^_4_)O_3_[Sb^3+^_5_As^3+^_8_O_34_]","Mn^2+^_3_(Fe^3+^_7_Fe^2+^_4_)O_3_[Sb^3+^_5_As^3+^_8_O_34_]","Mn Fe O Sb As","IMA2018-028","","6772","Poland","2018","Approved","Not in a structural group"," ","Pieczka A, Cooper M A, Hawthorne F C (2019) Lepageite, Mn_3_^2+^(Fe_7_^3+^Fe_4_^2+^)O_3_[Sb_5_^3+^As_8_^3+^O_34_], a new arsenite-antimonite mineral from the Szklary pegmatite, Lower Silesia, Poland. American Mineralogist 104, 1043-1050","triclinic","","Mn^2+ Fe^3+ Fe^2+ O Sb^3+ As^3+","Lep"
"Lepidocrocite","Fe^3+^O(OH)","Fe^3+^O(OH)","Fe O H","","R050454","2827","Czech Republic","1813","Approved","Lepidocrocite"," ","Hausmann J F L (1813) Schuppig- fafriger, 1, in Handbuch der Mineralogie, Bandenhoect und Ruprecht (Göttingen) 269-269","orthorhombic","3640","Fe^3+ O H","Lpc"
"Letovicite","(N^3-^H_4_)_3_H(S^6+^O_4_)_2_","(NH_4_)_3_H(SO_4_)_2_","N H S O","","","2830","Czech Republic","1932","Grandfathered|Approved"," "," ","Sekanina J (1932) Letovicit, ein neues mineral und seine begleiter, Zeitschrift für Krystallographie und Mineralogie 83, 117-122","monoclinic","408","N^3- H S^6+ O","Let"
