"Mineral Name","RRUFF Chemistry (concise)","IMA Chemistry (concise)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements","IMA Mineral Symbol"
"Ilsemannite","Mo^4+^Mo^6+^_2_O_8_·nH_2_O","Mo_3_O_8_·nH_2_O (?)","Mo O H","","R070513","5000","Austria","1871","Questionable mineral species|Approved"," "," ","Höfer H (1871) Ilsemannit, ein natürliches Molybdänsalz, Neues Jahrbuch für Mineralogie, Geologie und Palaontologie 1871, 566-570","unknown","1840","Mo^4+ Mo^6+ O H","Ils"
"Imogolite","Al_2_SiO_3_(OH)_4_","Al_2_SiO_3_(OH)_4_","Al Si O H","","","2461","Japan","1962","Approved|Redefined","Allophane"," ","Insufficiently defined, and so rejected by IMA:
Yoshinaga N, Aomine S (1962) Imogolite in some Ando soils. Soil Science and Plant Nutrition 8, 114-121

Approved as a mineral species:
Bayliss P (1987) Mineralogical notes: mineral nomenclature: imogolite, Mineralogical Magazine 51, 327-327","","1600","Al Si O H","Imo"
"Indialite","Mg_2_Al_3_(AlSi_5_)O_18_","Mg_2_Al_3_(AlSi_5_)O_18_","Mg Al Si O","","R140777","2466","India","1954","Grandfathered|Approved","Beryl","beryl","Miyashiro A, Iiyama T (1954) A preliminary note on a new mineral, indialite, polymorphic with cordierite, Proceedings of the Japan Academy 30, 746-751","hexagonal","354","Mg Al Si O","Ind"
"Iron","Fe","Fe","Fe","","R070255","2487","unknown","0","Grandfathered|Approved","Iron","iron","Mineral name has been known since antiquity and predates any formal descriptive publication.","cubic","4700","Fe","Fe"
"Jahnsite-(CaFeMg)","CaFe^2+^Mg_2_Fe^3+^_2_(P^5+^O_4_)_4_(OH)_2_·8H_2_O","CaFe^2+^Mg_2_Fe^3+^_2_(PO_4_)_4_(OH)_2_·8H_2_O","Ca Fe Mg P O H","IMA2013-111","","6269","Australia","2013","Approved","Jahnsite"," ","Elliott P (2016) Jahnsite-(CaFeMg), a new mineral from Tom’s quarry, South Australia: description and crystal structure. European Journal of Mineralogy 28, 991-996","monoclinic","","Ca Fe^2+ Mg Fe^3+ P^5+ O H","Jah-CaFeMg"
"Jarosite","KFe^3+^_3_(S^6+^O_4_)_2_(OH)_6_","KFe^3+^_3_(SO_4_)_2_(OH)_6_","K Fe S O H","","R060113 R060236 R070493","2519","Spain","1852","Approved|Redefined","Alunite-Alunite","alunite-jarosite-jarosite subgroup","Breithaupt J F A (1852) Jarosit, jarosites kalicus, Berg- und Huttenmannische Zeitung 11, 68-69","hexagonal","4000","K Fe^3+ S^6+ O H","Jrs"
"Jennite","Ca_9_(Si_3_O_9_)_2_(OH)_6_·8H_2_O","Ca_9_(Si_3_O_9_)_2_(OH)_6_·8H_2_O","Ca Si O H","IMA1965-021","","2525","USA","1965","Approved"," "," ","Carpenter A B, Chalmers R A, Gard J A, Speakman K, Taylor H F W (1966) Jennite, a new mineral, American Mineralogist 51, 56-74

Chemical formula changed from Na_2_Ca_8_Si_5_O_30_H_22_:
Gard J A, Taylor H F W, Cliff G, Lorimer G W (1977) A reexamination of jennite. American Mineralogist 62, 365-368

Chemical formula changed from Ca_9_Si_6_O_16_(OH)_10_·6H_2_O:
Bonaccorsi E, Merlino S, Taylor H F W (2004) The crystal structure of jennite, Ca_9_Si_6_O_18_(OH)_6_·8H_2_O. Cement and Concrete Research 34, 1481-1488","triclinic","1054","Ca Si O H","Jnn"
"Joanneumite","Cu(C_3_N_3_O_3_H_2_)_2_(N^3-^H_3_)_2_","Cu(C_3_N_3_O_3_H_2_)_2_(NH_3_)_2_","Cu C N O H","IMA2012-001","","6067","Chile","2012","Approved","Not in a structural group"," ","Bojar H, Walter F, Baumgartner J (2017) Joanneumite, Cu(C_3_N_3_O_3_H_2_)_2_(NH_3_)_2_, a new mineral from Pabellón de Pica, Chile and the crystal structure of its synthetic analogue. Mineralogical Magazine 81, 155-166

","","0","Cu C N O H N^3-","Joa"
"Julienite","Na_2_Co^2+^(S^2-^CN^3-^)_4_·8H_2_O","Na_2_Co(SCN)_4_·8H_2_O","Na Co S C N H O","IMA2007 s.p.","","5309","Democratic Republic of the Congo","1928","Approved|Renamed","Not in a structural group"," ","Schoep A (1928) Over Juliëniet, een nieuw mineraal. Natuurwetenschappelijk Tijdschrift 10, 58-59","monoclinic","900","Na Co^2+ S^2- C N^3- H O","Jln"
"Kahlenbergite","KAl_11_O_17_","KAl_11_O_17_","K Al O","IMA2018-158","","6883","Israel","2019","Approved","Plumboferrite"," ","Krüger B, Galuskin E V, Galuskina I O, Krüger H, Vapnik Y (2021) Kahlenbergite KAl_11_O_17_, a new β-alumina mineral and Fe-rich hibonite from the Hatrurim Basin, the Negev desert, Israel. European Journal of Mineralogy 33, 341-355","hexagonal","","K Al O","Klb"
"Kalicinite","KH(CO_3_)","KH(CO_3_)","K H C O","","R130026","2574","Switzerland","1865","Grandfathered|Approved"," "," ","Pisani F (1865) Sur la kalicine, nouvelle espèce minérale de Chypis en Valais, Comptes Rendus Hebdomadaires des Séances de l’Académie des Sciences 60, 918-919","monoclinic","656","K H C O","Kcn"
"Kalistrontite","K_2_Sr(S^6+^O_4_)_2_","K_2_Sr(SO_4_)_2_","K Sr S O","","","2580","Russia","1962","Approved","Palmierite","aphthitalite","Voronnova M L (1962) Kalistrontite, a new potassium strontium sulfate, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 91(6), 712-717","hexagonal","","K Sr S^6+ O","Kst"
"Kalsilite","KAlSiO_4_","KAlSiO_4_","K Al Si O","","R060030 R060801","2581","Uganda","1942","Grandfathered|Approved","Tridymite-Nepheline","nepheline","Bannister F A, Hey M H (1942) Kalsilite, a polymorph of KAlSiO_4_, from Uganda, Mineralogical Magazine 26, 218-225","hexagonal","3200","K Al Si O","Kls"
"Kaolinite","Al_2_Si_2_O_5_(OH)_4_","Al_2_Si_2_O_5_(OH)_4_","Al Si O H","","R140004 R160007","2596","China","1867","Approved","Clay, Kaolinite","kaolinite-serpentine-kaolinite subgroup","Johnson S W, Blake J M (1867) On kaolinite and pholerite, The American Journal of Science and Arts 93, 351-361","triclinic|monoclinic, unknown","3411","Al Si O H","Kln"
"Karelianite","V^3+^_2_O_3_","V_2_O_3_","V O","","","2599","Finland","1963","Approved","Corundum","hematite","Long J V P, Vuorelainen Y, Kouvo O (1963) Karelianite, a new vanadium mineral, American Mineralogist 48, 33-41","hexagonal","2500","V^3+ O","Kar"
"Katoite","Ca_3_Al_2_(OH)_12_","Ca_3_Al_2_(OH)_12_","Ca Al O H","IMA1982-080","R070646 R080034","2608","Italy","1982","Approved","Garnet","garnet","Passaglia E, Rinaldi R (1984) Katoite, a new member of the Ca_3_Al_2_(SiO_4_)_3_ - Ca_3_Al_2_(OH)_12_ series and a new nomenclature for the hydrogrossular group of minerals, Bulletin de Minéralogie 107, 605-618","cubic","354","Ca Al O H","Kto"
"Kegginite","Pb^2+^_3_Ca_3_[As^5+^V^5+^_12_O_40_(V^5+^O)]·20H_2_O","Pb_3_Ca_3_[AsV_12_O_40_(VO)]·20H_2_O","Pb Ca As V O H","IMA2015-114","","6512","USA","2015","Approved","Not in a structural group"," ","Kampf A R, Hughes J M, Nash B P, Marty J (2017) Kegginite, Pb_3_Ca_3_[AsV_12_O_40_(VO)]·20H_2_O, a new mineral with a novel ε-isomer of the Keggin anion. American Mineralogist 102, 461-465","hexagonal","0","Pb^2+ Ca As^5+ V^5+ O H","Kgn"
"Khademite","Al(S^6+^O_4_)F·5H_2_O","Al(SO_4_)F·5H_2_O","Al S O F H","IMA1973-028","","2635","Iran","1973","Approved|Redefined","Khademite"," ","Bariand P, Berthelon J P, Cesbron F, Sadrzadeh M (1973) Un nouveau sulfate hydraté d'aluminum: la khademite de Saghand (Iran), Comptes Rendus de L’Académie des Sciences Paris 277D, 1585-1588

Redefined when type sample was shown to be F-dominant:
Cesbron F, Bayliss P (1988) Mineralogical notes: mineral nomenclature: khademite, Mineralogical Magazine 52, 133-134","orthorhombic","521","Al S^6+ O F H","Kdm"
"Khesinite","Ca_4_(Mg_2_Fe^3+^_10_)O_4_(Fe^3+^_10_Si_2_)O_36_","Ca_4_(Mg_2_Fe^3+^_10_)O_4_(Fe^3+^_10_Si_2_)O_36_","Ca Mg Fe O Si","IMA2014-033","","6317","Israel","2014","Approved","Sapphirine"," ","Galuskina I O, Galuskin E V, Pakhomova A S, Widmer R, Armbruster T, Krüger B, Grew E S, Vapnik Y, Dzierażanowski P, Murashko M (2017) Khesinite, Ca_4_Mg_2_Fe^3+^_10_O_4_[(Fe^3+^_10_Si_2_)O_36_], a new rhönite-group (sapphirine supergroup) mineral from the Negev Desert, Israel - natural analogue of the SFCA phase. European Journal of Mineralogy 29, 101-116
","triclinic","16","Ca Mg Fe^3+ O Si","Khe"
"Khurayyimite","Ca_7_Zn^2+^_4_(Si_2_O_7_)_2_(OH)_10_·4H_2_O","Ca_7_Zn_4_(Si_2_O_7_)_2_(OH)_10_·4H_2_O","Ca Zn Si O H","IMA2018-140","","6871","Jordan","2019","Pending publication|Approved","Not in a structural group"," ","Galuskina, I.O., Kru¨ger, B., Galuskin, E.V., Vapnik, Y. and Murashko, M. (2019) Khurayyimite, IMA 2018-140. CNMNC Newsletter No. 48, April 2019, page 401; European Journal of Mineralogy, 31, 399–402","monoclinic","","Ca Zn^2+ Si O H","Khu"
"Kieserite","MgS^6+^O_4_·H_2_O","Mg(SO_4_)·H_2_O","Mg S O H","","","2649","Germany","1861","Approved","Kieserite","kieserite","Reichardt E (1860) Das Steinsalzbergwerk Stassfurth Bei Magdeburg. Novorum Actorum Academiae Caesareae Leopoldino-Carolinae Germanicae Naturae Curiosorum 27, 609-659","monoclinic","2500","Mg S^6+ O H","Ksr"
"Kilchoanite","Ca_6_(SiO_4_)(Si_3_O_10_)","Ca_6_(SiO_4_)(Si_3_O_10_)","Ca Si O","","","2650","United Kingdom","1961","Grandfathered|Approved"," "," ","Agrell S O, Gay P (1961) Kilchoanite, a polymorph of rankinite, Nature 189, 743-743","orthorhombic","252","Ca Si O","Ki"
"Kladnoite","C_6_H_4_(CO)_2_NH","C_6_H_4_(CO)_2_NH","C H O N","","","2666","Czech Republic","1942","Grandfathered|Approved"," "," ","Rost R (1942) Supplements to the mineralogy of the burning (coal) heaps in the region of Kladno, Rozpravy II. Trídy Ceské Akademie 52, 1-4","monoclinic","0","C H O N","Kdn"
"Kochsándorite","CaAl_2_(CO_3_)_2_(OH)_4_·H_2_O","CaAl_2_(CO_3_)_2_(OH)_4_·H_2_O","Ca Al C O H","IMA2004-037","","5289","Hungary","2004","Approved","Dundasite"," ","Sajó I E, Szakáll S (2007) Kochsándorite, a new Ca-Al carbonate mineral species from the Mány coal deposit, Hungary, The Canadian Mineralogist 45, 479-483","orthorhombic","56","Ca Al C O H","Ksd"
"Koktaite","(N^3-^H_4_)_2_Ca(S^6+^O_4_)_2_·H_2_O","(NH_4_)_2_Ca(SO_4_)_2_·H_2_O","N H Ca S O","","","2680","Czech Republic","1948","Grandfathered|Approved"," "," ","Sekanina J (1948) Koktait, nový nerost ze skupiny syngenitové, Acta Academiae Scientiarum Naturaliuim Moravo-Silesiacae 20(1), 1-26","","298.9","N^3- H Ca S^6+ O","Kkt"
"Kollerite","(N^3-^H_4_)_2_Fe^3+^(S^4+^O_3_)_2_(OH)·H_2_O","(NH_4_)_2_Fe^3+^(SO_3_)_2_(OH)·H_2_O","N H Fe S O","IMA2018-131","","6868","Hungary","2019","Pending publication|Approved","Not in a structural group"," ","Fehe´r, B., Sajo´, I., Ko´tai, L., Szaka´ll, S., Ende, M., Effenberger, H., Miha´ly, J. and Szabo´, D. (2019) Kollerite, IMA 2018-131. CNMNC Newsletter No. 48, April 2019, page 399; European Journal of Mineralogy, 31, 399–402","orthorhombic","298.9","N^3- H Fe^3+ S^4+ O","Klr"
"Konyaite","Na_2_Mg(S^6+^O_4_)_2_·5H_2_O","Na_2_Mg(SO_4_)_2_·5H_2_O","Na Mg S O H","IMA1981-003","","2692","Turkey","1981","Approved","Picromerite","picromerite","van Doesburg J D J, Vergouwen L, van der Plas L (1982) Konyaite, Na2Mg(SO4)2·5H2O, a new mineral from the Great Konya Basin, Turkey, American Mineralogist 67, 1035-1038","monoclinic","2742","Na Mg S^6+ O H","Kny"
"Kratochvílite","C_13_H_10_","C_13_H_10_","C H","","","2713","Czech Republic","1937","Grandfathered|Approved"," "," ","Rost R (1937) Minerály hořících hald na Kladensku. Rozpravy II. Trídy Ceské Akademie 47, 1-20","orthorhombic","0","C H","Ktc"
"Kremersite","(N^3-^H_4_)_2_Fe^3+^Cl_5_·H_2_O","(NH_4_)_2_Fe^3+^Cl_5_·H_2_O","N H Fe Cl O","","","5123","Italy","1853","Grandfathered|Approved"," "," ","Kenngott A (1853) Kremersit, in Das Mohs’sche Mineralsystem, Verlag und Druck (Wien) 9-9","orthorhombic","411","N^3- H Fe^3+ Cl O","Km"
"Kumtyubeite","Ca_5_(SiO_4_)_2_F_2_","Ca_5_(SiO_4_)_2_F_2_","Ca Si O F","IMA2008-045","","5706","Russia","2008","Approved","Humite"," ","Galuskina I O, Lazic B, Armbruster T, Galuskin E V, Gazeev V M, Zadov A E, Pertsev N N, Jezak L, Wrzalik R, Gurbanov A G (2009) Kumtyubeite Ca_5_(SiO_4_)_2_F_2_ - A new calcium mineral of the humite group from Northern Caucasus, Kabardino-Balkaria, Russia, American Mineralogist 94, 1361-1370","monoclinic","3","Ca Si O F","Kty"
"Laihunite","(Fe^3+^,Fe^2+^,[box])_2_SiO_4_","(Fe^3+^,Fe^2+^,[box])_2_(SiO_4_)","Fe Si O","","R110051","2759","China","1976","Approved"," "," ","Laihunite Research Group, Guiyang Institute of Geochemistry, Academia Sinica and Geological Team 101 (1976) Laihunite - a new iron silicate mineral, Geochimica 2, 95-103

Chemical formula revised:
Shen B, Tamada O, Kitamura M, Morimoto N (1986) Superstructure of laihunite-3M ([box]_0.40_Fe^2+^_0.80_Fe^3+^_0.80_SiO_4_), American Mineralogist 71, 1455-1460","monoclinic","1079","Fe^3+ Fe^2+ Si O","Lai"
"Lakargiite","CaZr^4+^O_3_","CaZrO_3_","Ca Zr O","IMA2007-014","","5620","Russia","2007","Approved","Perovskite"," ","Galuskin E V, Gazeev V M, Armbruster T, Zadov A E, Galuskina I O, Pertsev N N, Dzierzanowski P, Kadiyski M, Gurbanov A G, Wrzalik R, Winiarski A (2008) Lakargiite CaZrO_3_: A new mineral of the perovskite group from the North Caucasus, Kabardino-Balkaria, Russia, American Mineralogist 93, 1903-1910","orthorhombic","354","Ca Zr^4+ O","Lak"
"Langbeinite","K_2_Mg_2_(S^6+^O_4_)_3_","K_2_Mg_2_(SO_4_)_3_","K Mg S O","","R070285","2768","Germany","1891","Grandfathered|Approved","Langbeinite","langbeinite","Zuckschwerdt S (1891) Langbeinit, ein neues kaliummagnesiumsulfat, Zeitschrift für Angewandte Chemie 1891, 356-356","cubic","313","K Mg S^6+ O","Lbn"
"Lansfordite","MgCO_3_·5H_2_O","Mg(CO_3_)·5H_2_O","Mg C O H","","","2773","USA","1888","Grandfathered|Approved"," "," ","Genth F A (1888) Lansfordit, ein neues mineral, Zeitschrift für Krystallographie und Mineralogie 14, 255-256","monoclinic","780","Mg C O H","Lfd"
"Laphamite","As_2_Se_3_","As_2_Se_3_","As Se","IMA1985-021","","2777","USA","1985","Approved","Orpiment"," ","Dunn P J, Peacor D R, Criddle A J, Finkelman R B (1986) Laphamite, an arsenic selenide analogue of orpiment, from burning anthracite deposits in Pennsylvania, Mineralogical Magazine 50, 279-282

Chemical formula changed from As_2_(Se,S)_3_:
Miyawaki R, Hatert F, Pasero M, Mills S J (2019) IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 50. New minerals and nomenclature modifications approved in 2019. Mineralogical Magazine 83, 615-620","monoclinic","0","As Se","Lpm"
"Larnite","Ca_2_SiO_4_","Ca_2_(SiO_4_)","Ca Si O","","R070530","2781","United Kingdom","1929","Grandfathered|Approved","Not in a structural group"," ","Tilley C E (1929) On larnite (calcium orthosilicate, a new mineral) and its associated minerals from the limestone-contact zone of Scawt Hill, Co. Antrim, Mineralogical Magazine 22, 77-86","monoclinic","354","Ca Si O","Lrn"
"Lausenite","Fe^3+^_2_(S^6+^O_4_)_3_·5H_2_O","Fe^3+^_2_(SO_4_)_3_·5H_2_O","Fe S O H","","","2792","USA","1928","Grandfathered|Approved","Not in a structural group"," ","Originally described with the name rogersite:
Lausen C (1928) Hydrous sulphates formed under fumerolic conditions at the United Verde Mine, American Mineralogist 13, 203-229

Name changed to lausenite because rogersite was already in use:
Butler G M (1928) Corrections to volume 13, American Mineralogist 13, 594-594

Chemical formula revised:
Majzlan J, Botez C, Stephens P W (2005) The crystal structures of synthetic Fe<sub>2</sub>(SO<sub>4</sub>)<sub>3</sub>(H<sub>2</sub>O)<sub>5</sub> and the type specimen of lausenite, American Mineralogist 90, 411-416","monoclinic","0","Fe^3+ S^6+ O H","Lse"
"Lawrencite","Fe^2+^Cl_2_","FeCl_2_","Fe Cl","","","2799","USA","1877","Grandfathered|Approved","Scacchite"," ","Daubrée G A (1877) Observations sur la structure intérieure d'une des masses de fer natif d'Ovifak, Comptes Rendus Hebdomadaires des Séances de l’Académie des Sciences 84, 66-70","hexagonal","4620","Fe^2+ Cl","Law"
"Lazaraskeite","Cu^2+^(C_2_H_3_O_3_)_2_","Cu(C_2_H_3_O_3_)_2_","Cu C H O","IMA2018-137","R180026 R190015","6805","USA","2019","Pending publication|Approved"," "," ","Yang, H., Gibbs, R.B., Gu, X., Evans, S.H., Downs, R.T. and Jabrin, Z. (2019) Lazaraskeite, IMA 2018-137. CNMNC Newsletter No. 48, April 2019, page 400; European Journal of Mineralogy, 31, 399–402","monoclinic","","Cu^2+ C H O","Lza"
"Lead","Pb","Pb","Pb","","R070280 R070193","2805","unknown","0","Grandfathered|Approved","Copper","lead","Mineral name has been known since antiquity and predates any formal descriptive publication.","cubic","2644","Pb","Pb"
"Lecontite","(N^3-^H_4_)Na(S^6+^O_4_)·2H_2_O","(NH_4_)Na(SO_4_)·2H_2_O","N H Na S O","","","2809","Honduras","1858","Grandfathered|Approved"," "," ","Taylor W J (1858) Lecontite, a new mineral, The American Journal of Science and Arts 76, 273-274","orthorhombic","","N^3- H Na S^6+ O","Lcn"
"Lepidocrocite","Fe^3+^O(OH)","Fe^3+^O(OH)","Fe O H","","R050454","2827","Czech Republic","1813","Approved","Lepidocrocite"," ","Hausmann J F L (1813) Schuppig- fafriger, 1, in Handbuch der Mineralogie, Bandenhoect und Ruprecht (Göttingen) 269-269","orthorhombic","3640","Fe^3+ O H","Lpc"
"Letovicite","(N^3-^H_4_)_3_H(S^6+^O_4_)_2_","(NH_4_)_3_H(SO_4_)_2_","N H S O","","","2830","Czech Republic","1932","Grandfathered|Approved"," "," ","Sekanina J (1932) Letovicit, ein neues mineral und seine begleiter, Zeitschrift für Krystallographie und Mineralogie 83, 117-122","monoclinic","408","N^3- H S^6+ O","Let"
"Leucite","K(Si_2_Al)O_6_","K(AlSi_2_O_6_)","K Al Si O","","R040107 R060300","2831","Italy","1791","Approved","Analcime","zeolite","Blumenbachs J F (1791) Auszuge und kezensioneit bergmanischer und mineralogischer schriften, Bergmannisches Journal 2, 483-500","tetragonal|cubic","2500","K Si Al O","Lct"
"Levantite","KCa_3_Al_2_(SiO_4_)(Si_2_O_7_)(PO_4_)","KCa_3_Al_2_(SiO_4_)(Si_2_O_7_)(PO_4_)","K Ca Al Si O P","IMA2017-010","","6651","Israel","2017","Approved","Latiumite"," ","Galuskin E V, Krüger B, Galuskina I O, Krüger H, Vapnik Y, Pauluhn A, Olieric V (2019) Levantite, KCa_3_(Al_2_Si_3_)O_11_(PO_4_), a new latiumite-group mineral from the pyrometamorphic rocks of the Hatrurim Basin, Negev Desert, Israel. Mineralogical Magazine 83, 713-721","monoclinic","16","K Ca Al Si O P","Lev"
"Levinsonite-(Y)","YAl(S^6+^O_4_)_2_((C_2_)^6+^O_4_)·12H_2_O","YAl(SO_4_)_2_(C_2_O_4_)·12H_2_O","Y Al S O C H","IMA1996-057","","2836","USA","1996","Approved","Oxalate"," ","Rouse R C, Peacor D R, Essene E J, Coskren T D, Lauf R J (2001) The new minerals levinsonite-(Y) [(Y,Nd,Ce)Al(SO_4_)_2_(C_2_O_4_)·12H_2_O] and zugshunstite-(Ce) [(Ce,Nd,La)Al(SO_4_)_2_(C_2_O_4_)·12H_2_O]: coexisting oxalates with different structures and differentiation of LREE and HREE, Geochimica et Cosmochimica Acta 65, 1101-1115","monoclinic","1000","Y Al S^6+ O C H","Lvi-Y"
"Lime","CaO","CaO","Ca O","","","2849","Italy","0","Grandfathered|Approved","Rocksalt","periclase","Mineral name has been known since antiquity and predates any formal descriptive publication.","cubic","394","Ca O","Lm"
"Lindbergite","Mn^2+^(C_2_)^6+^O_4_·2H_2_O","Mn(C_2_O_4_)·2H_2_O","Mn C O H","IMA2003-029","","5238","Brazil","2003","Approved","Humboldtine, Oxalate","humboldtine","Atencio D, Coutinho J M V, Graeser S, Matioli P A, Menezes L A D (2004) Lindbergite, a new Mn oxalate dihydrate from Boca Rica mine, Galiléia, Minas Gerais, Brazil, and other occurrences. American Mineralogist 89, 1087-1091","monoclinic","630","Mn^2+ C O H","Ldb"
"Linnaeite","Co^2+^Co^3+^_2_S^2-^_4_","Co^2+^Co^3+^_2_S_4_","Co S","","","2856","Sweden","1845","Grandfathered|Approved","Spinel","linnaeite","Haidinger W (1845) Zweite Klasse: Geogenide. XIII. Ordnung. Kiese III. Kobaltkies. Linnéit., in Handbuch der Bestimmenden Mineralogie, Bei Braumüller and Seidel (Wien) 559-562","cubic","3640","Co^2+ Co^3+ S^2-","Lin"
"Litharge","Pb^2+^O","PbO","Pb O","","R060959","2865","USA","1917","Grandfathered|Approved"," "," ","Larsen E S (1917) Massicot and litharge, the two modifications of lead monoxide, American Mineralogist 2, 18-19","tetragonal|orthorhombic","2700","Pb^2+ O","Lit"
"Lithiophorite","(Al,Li)Mn^4+^O_2_(OH)_2_","(Al,Li)(Mn^4+^,Mn^3+^)O_2_(OH)_2_","Al Li Mn O H","","R070083","2868","Germany","1870","Grandfathered|Approved"," "," ","Frenzel A (1870) Lithiophorit, ein lithionhaltiges manganerz, Journal für Praktische Chemie 110, 203-206","hexagonal","2628","Al Li Mn^4+ O H","Lpr"
"Lonecreekite","N^3-^H_4_Fe^3+^(S^6+^O_4_)_2_·12H_2_O","(NH_4_)Fe^3+^(SO_4_)_2_·12H_2_O","N H Fe S O","IMA1982-063","","2882","South Africa","1982","Approved","Alum","alum","Martini J E J (1983) Lonecreekite, sabieite and clairite, new secondary ammonium ferric-iron sulphates from Lone Creek Fall Cave, near Sabie, eastern Transvaal, Annals of the Geological Survey of South Africa 17, 29-34","cubic","298.9","N^3- H Fe^3+ S^6+ O","Lck"
"Loughlinite","Na_2_Mg_3_Si_6_O_16_·8H_2_O","Na_2_Mg_3_Si_6_O_16_·8H_2_O","Na Mg Si O H","","","2891","USA","1960","Approved","Clay","sepiolite","Fahey J J, Ross M, Axelrod J M (1960) Loughlinite, a new hydrous sodium magnesium silicate, American Mineralogist 45, 270-281","","51.3","Na Mg Si O H","Lou"
"Machiite","Al_2_Ti^4+^_3_O_9_","Al_2_Ti_3_O_9_","Al Ti O","IMA2016-067","","6596","Australia (meteorite)","2016","Approved","Schreyerite"," ","Krot A N, Nagashima K, Rossman G R (2020) Machiite, Al_2_Ti_3_O_9_, a new oxide mineral from the Murchison carbonaceous chondrite: A new ultra-refractory phase from the solar nebula. American Mineralogist 105, 239-243","monoclinic","4700","Al Ti^4+ O","Mci"
"Mackinawite","(Fe,Ni)_1-1.07_S","(Fe,Ni)_1+x_S (x = 0-0.07)","Fe Ni S","","R060388 R070302","2921","USA","1964","Approved"," "," ","Evans H T, Milton C, Chao E C T, Adler I, Mead C, Ingram B, Berner R A (1964) Valleriite and the new iron sulfide, mackinawite, U.S. Geological Survey Professional Paper 475-D, 64-69","tetragonal","4620","Fe Ni S","Mkw"
"Maghemite","(Fe^3+^_0.67_[box]_0.33_)Fe^3+^_2_O_4_","(Fe^3+^_0.67_[box]_0.33_)Fe^3+^_2_O_4_","Fe O","","","2928","South Africa","1927","Grandfathered|Approved","Spinel"," ","Wagner P A (1927) Changes in the oxidation of iron in magnetite, Economic Geology 22, 845-846","cubic|tetragonal","4620","Fe^3+ O","Mgh"
"Magnesiochromite","MgCr^3+^_2_O_4_","MgCr_2_O_4_","Mg Cr O","","R050399 R060796 R060797","2934","Germany","1873","Grandfathered|Approved","Spinel","spinel","Websky M (1873) Ueber Grochauit und Magnochromit, Zeitschrift der Deutschen Geologischen Gesellschaft 25, 394-398","cubic","3100","Mg Cr^3+ O","Mchr"
"Magnesiocopiapite","MgFe^3+^_4_(S^6+^O_4_)_6_(OH)_2_·20H_2_O","MgFe^3+^_4_(SO_4_)_6_(OH)_2_·20H_2_O","Mg Fe S O H","","R060155","2937","USA","1938","Grandfathered|Approved","Copiapite","copiapite","Berry L G (1938) Composition and optics of copiapite. American Mineralogist 23, 3-3","triclinic","1000","Mg Fe^3+ S^6+ O H","Mcpi"
"Magnesioferrite","MgFe^3+^_2_O_4_","MgFe^3+^_2_O_4_","Mg Fe O","","R060869 R070127","2943","Italy","1859","Grandfathered|Approved","Spinel","spinel","Originally named magnoferrit:
Rammelsberg C (1859) Ueber den sogenannten octaëdrischen Eisenglanz vom Vesuv, und über die Bildung von Magneteisen durch Sublimation, Annalen der Physik und Chemie 107, 451-454","cubic","2070","Mg Fe^3+ O","Mfr"
"Magnesite","MgCO_3_","Mg(CO_3_)","Mg C O","","R040114 R050443 R050676","2961","Italy","1808","Approved","Calcite","calcite","Karsten D L G (1808) Erd-und steinarten, magnesit, in Mineralogische Tabellen 2nd ed., (Berlin) 48-48","hexagonal","3640","Mg C O","Mgs"
"Magnetite","Fe^2+^Fe^3+^_2_O_4_","Fe^2+^Fe^3+^_2_O_4_","Fe O","","R060191 R060222 R060656 R061111 R080025 R140861","2965","?","1789","Grandfathered|Approved","Spinel","spinel","Hoffmann C A S (1789) Mineralsystem des Herrn Inspektor Werners mit dessen erlaubnis herausgegeben von C A S Hoffmann. 131) Magnetischer=Eisenstein, Bergmannisches Journal 1, 369-398

Haidinger W (1845) Zweite Klasse: Geogenide. XI. Ordnung, Erze. X. Eisennerz. Magnetit., in Handbuch der Bestimmenden Mineralogie, Bei Braumüller and Seidel (Wien) 546-555","cubic","4700","Fe^2+ Fe^3+ O","Mag"
"Malachite","Cu^2+^_2_CO_3_(OH)_2_","Cu_2_(CO_3_)(OH)_2_","Cu C O H","","R050531 R050508","2976","unknown","0","Grandfathered|Approved","Malachite","rosasite","Mineral name has been known since antiquity and predates any formal descriptive publication","monoclinic","4000","Cu^2+ C O H","Mlc"
"Malladrite","Na_2_SiF_6_","Na_2_SiF_6_","Na Si F","","","2982","Italy","1926","Grandfathered|Approved"," "," ","Zambonini F, Carobbi G (1926) Sulla presenza del fluosilicato sodico e di quello di potassio tra i prodotti dell'attuale attivita del Vesuvio, Rendiconti, Reale Accademia dei Lincei IV, 171-175","hexagonal","3.6E-5","Na Si F","Mld"
