"Mineral Name","RRUFF Chemistry (concise)","IMA Chemistry (concise)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements","IMA Mineral Symbol"
"Konderite","Pb^2+^Cu^2+^_3_Rh^3+^_8_S^2-^_16_","PbCu_3_Rh_8_S_16_","Pb Cu Rh S","IMA1983-053","","2691","Russia","1983","Approved"," "," ","Rudashevsky N S, Mochalov A G, Trubkin N V, Gorshkov A I, Men'shikov Y P, Shumskaya N I (1984) Konderite Cu_3_Pb(Rh,Pt,Ir)_8_S_16_ - a new mineral, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 113(6), 703-712","hexagonal","","Pb^2+ Cu^2+ Rh^3+ S^2-","Kdr"
"Kozoite-(La)","LaCO_3_(OH)","La(CO_3_)(OH)","La C O H","IMA2002-054","R060995","5122","Japan","2002","Approved","Ancylite","ancylite","Miyawaki R, Matsubara S, Yokoyama K, Iwano S, Hamasaki K, Yukinori I (2003) Kozoite-(La), La(CO_3_)(OH), a new mineral from Mitsukoshi, Hizen-cho, Saga Prefecture, Japan, Journal of Mineralogical and Petrological Sciences 98, 137-141","orthorhombic","32.2","La C O H","Koz-La"
"Krotite","CaAl_2_O_4_","CaAl_2_O_4_","Ca Al O","IMA2010-038","","5868","Morocco (meteorite)","2010","Approved","Beryllonite"," ","Ma C, Kampf A R, Connolly H C, Beckett J R, Rossman G R, Sweeney Smith S A, Schrader D L (2011) Krotite, CaAl_2_O_4_, a new refractory mineral from the NWA 1934 meteorite. American Mineralogist 96, 709-715","monoclinic","","Ca Al O","Kro"
"Kuliginite","Fe^2+^_3_Mg(OH)_6_Cl_2_","Fe_3_Mg(OH)_6_Cl_2_","Fe Mg O H Cl","IMA2016-049","","6577","Russia","2016","Approved","Not in a structural group"," ","Mikhailenko D S, Korsakov A V, Rashchenko S V, Seryotkin Y V, Belakovskiy D I, Golovin A V (2018) Kuliginite, a new hydroxychloride mineral from the Udachnaya kimberlite pipe, Yakutia: Implications for low-temperature hydrothermal alteration of the kimberlites. American Mineralogist 103, 1435–1444 
","hexagonal","352","Fe^2+ Mg O H Cl","Klg"
"Kumtyubeite","Ca_5_(SiO_4_)_2_F_2_","Ca_5_(SiO_4_)_2_F_2_","Ca Si O F","IMA2008-045","","5706","Russia","2008","Approved","Humite"," ","Galuskina I O, Lazic B, Armbruster T, Galuskin E V, Gazeev V M, Zadov A E, Pertsev N N, Jezak L, Wrzalik R, Gurbanov A G (2009) Kumtyubeite Ca_5_(SiO_4_)_2_F_2_ - A new calcium mineral of the humite group from Northern Caucasus, Kabardino-Balkaria, Russia, American Mineralogist 94, 1361-1370","monoclinic","3","Ca Si O F","Kty"
"Kuzelite","Ca_4_Al_2_(OH)_12_(S^6+^O_4_)·6H_2_O","Ca_4_Al_2_(OH)_12_(SO_4_)·6H_2_O","Ca Al O H S","IMA1996-053","","2743","Germany","1996","Approved","Hydrotalcite"," ","Pöllmann H, Witzke T, Kohler H (1997) Kuzelite, [Ca_4_Al_2_(OH)_12_][(SO_4_)·6H_2_O], a new mineral from Maroldsweisach/Bavaria, Germany, Neues Jahrbuch für Mineralogie, Monatshefte 1997, 423-432","hexagonal","354","Ca Al O H S^6+","Kuz"
"Lakargiite","CaZr^4+^O_3_","CaZrO_3_","Ca Zr O","IMA2007-014","","5620","Russia","2007","Approved","Perovskite"," ","Galuskin E V, Gazeev V M, Armbruster T, Zadov A E, Galuskina I O, Pertsev N N, Dzierzanowski P, Kadiyski M, Gurbanov A G, Wrzalik R, Winiarski A (2008) Lakargiite CaZrO_3_: A new mineral of the perovskite group from the North Caucasus, Kabardino-Balkaria, Russia, American Mineralogist 93, 1903-1910","orthorhombic","354","Ca Zr^4+ O","Lak"
"Laumontite","Ca(Si_4_Al_2_)O_12_·4H_2_O","CaAl_2_Si_4_O_12_·4H_2_O","Ca Al Si O H","","R040020 R060114","2787","France","1805","Approved","Not in a structural group","zeolite","Originally named lomonite by Werner:
Jameson R (1805) Lomonite, System of Mineralogy II, Bell and Bradfute (Edinburgh, U.K.) 539-540

Renamed laumonite:
Haüy R J (1809) Laumonite, in Tableau Comparatif des Résultats de Cristallographie et de l'Analyse Chimique Relativement á la Classification des Minéraux, Courcier (Paris, France) 195-196

Renamed laumontite:
von Leonhard K C (1821) Laumontit, in Handbuch der Oryktognosie, Mohr and Winter (Heidelberg, Germany) 448-449","monoclinic","2906","Ca Si Al O H","Lmt"
"Laurite","Ru^2+^(S_2_)^2-^","RuS_2_","Ru S","","R060309 R110120","2791","Indonesia","1866","Grandfathered|Approved","Pyrite","pyrite","Wöhler F (1866) Ueber ein neues mineral von Bornéo, Nachrichten von der Königliche Gesellschaft der Wissenschaftern und der Georg-Augusts-Universität 1866, 155-160","cubic","3254","Ru^2+ S","Lrt"
"Leucite","K(Si_2_Al)O_6_","K(AlSi_2_O_6_)","K Al Si O","","R040107 R060300","2831","Italy","1791","Approved","Analcime","zeolite","Blumenbachs J F (1791) Auszuge und kezensioneit bergmanischer und mineralogischer schriften, Bergmannisches Journal 2, 483-500","tetragonal|cubic","2500","K Si Al O","Lct"
"Lévyne-Ca","Ca_3_(Si_12_Al_6_)O_36_·18H_2_O","Ca_3_(Si_12_Al_6_)O_36_·18H_2_O","Ca Si Al O H","IMA1997 s.p.","R070270 R080128","2838","Denmark (Faroe Islands)","1825","Approved|Renamed","Lévyne","zeolite-levyne series","Brewster D (1825) Description of levyne, a new mineral species. The Edinburgh Journal of Science 2, 332-334

Renamed from levyne:
Coombs D S, Alberti A, Armbruster T, Artioli G, Colella C, Galli E, Grice J D, Liebau F, Mandarino J A, Minato H, Nickel E H, Passaglia E, Peacor D R, Quartieri S, Rinaldi R, Ross M, Sheppard R A, Tillmanns E, Vezzalini G, (1997) Recommended nomenclature for zeolite minerals: report of the Subcommittee on Zeolites of the International Mineralogical Association, Commission on New Minerals and Mineral Names, The Canadian Mineralogist 35, 1571-1606 ","hexagonal","411","Ca Si Al O H","Lév-Ca"
"Lévyne-Na","Na_6_(Si_12_Al_6_)O_36_·18H_2_O","Na_6_(Si_12_Al_6_)O_36_·18H_2_O","Na Si Al O H","IMA1997 s.p.","R060021","2839","Japan","1997","Approved|Renamed","Lévyne","zeolite-levyne series","Mizota T, Shibuya G, Shimazu M, Takeshita Y (1974) Mineralogical studies on levyne and erionite from Japan. Geological Society of Japan Memoirs 11, 283-290","hexagonal","0.4","Na Si Al O H","Lév-Na"
"Liebauite","Ca_3_Cu^2+^_5_Si_9_O_26_","Ca_3_Cu_5_Si_9_O_26_","Ca Cu Si O","IMA1990-040","","2844","Germany","1990","Approved"," "," ","Zöller M H, Tillmanns E, Hentschel G (1992) Liebauite, Ca_3_Cu_5_Si_9_O_26_: A new silicate mineral with 14er single chain. Zeitschrift für Kristallographie 200, 115-126","monoclinic","354","Ca Cu^2+ Si O","Lie"
"Liebenbergite","Ni^2+^_2_SiO_4_","Ni_2_(SiO_4_)","Ni Si O","IMA1972-033","R120062 R150037","2845","South Africa","1972","Approved","Olivine","olivine","de Waal S A, Calk L C (1973) Nickel minerals from Barberton, South Africa: Vl. Liebenbergite, a nickel olivine, American Mineralogist 58, 733-735","orthorhombic","3640","Ni^2+ Si O","Lbb"
"Lillianite","Pb^2+^_3-2x_Ag^1+^_x_Bi^3+^_2+x_S^2-^_6_","Pb_3-2x_Ag_x_Bi_2+x_S_6_","Pb Ag Bi S","","R110141","2848","USA","1889","Grandfathered|Approved","Lillianite"," ","Keller H F (1890) Ueber kobellit von Ouray, Colorado, und über die chemische zusammensetzung dieser species, Zeitschrift für Krystallographie und Mineralogie 17, 67-72

Chemical formula revised:
Moëlo Y, Makovicky E, Mozgova N N, Jambor J L, Cook N, Pring A, Paar W, Nickel E H, Graeser S, Karup-Møller S, Balic-Zunic T, Mumme W G, Vurro F, Topa D, Bindi L, Bente K, Shimizu M (2008) Sulfosalt systematics: a review. Report of the sulfosalt sub-committee of the IMA Commission on Ore Mineralogy, European Journal of Mineralogy 20, 7-46","orthorhombic","2500","Pb^2+ Ag^1+ Bi^3+ S^2-","Lil"
"Linzhiite","FeSi_2_","FeSi_2_","Fe Si","IMA2010-011","","5838","China","2010","Approved"," "," ","Li G, Bai W, Shi N, Fang Q, Xiong M, Yang J, Ma Z, Rong H (2012) Linzhiite, FeSi<sub>2</sub>, a redefined and revalidated new mineral species from Luobusha, Tibet, China, European Journal of Mineralogy 24, 1047-1052","tetragonal","214","Fe Si","Lzh"
"Loveringite","(Ca,Ce,La)(Zr^4+^,Fe^3+^)(Mg,Fe^3+^)_2_(Ti^4+^,Fe^3+^,Cr^3+^,Al)_18_O_38_","(Ca,Ce,La)(Zr,Fe)(Mg,Fe)_2_(Ti,Fe,Cr,Al)_18_O_38_","Ca Ce La Zr Fe Mg Ti Cr Al O","IMA1977-023","","2894","Australia","1977","Approved","Crichtonite","crichtonite","Gatehouse B M, Grey I E, Campbell I H, Kelly P (1978) The crystal structure of loveringite - a new member of the crichtonite group, American Mineralogist 63, 28-36","hexagonal","2500","Ca Ce La Zr^4+ Fe^3+ Mg Ti^4+ Cr^3+ Al O","Lvg"
"Luogufengite","Fe^3+^_2_O_3_","Fe_2_O_3_","Fe O","IMA2016-005","","6533","USA","2016","Approved"," "," ","Xu H, Lee S, Xu H (2017) Luogufengite: A new nano-mineral of Fe_2_O_3_ polymorph with giant coercive field. American Mineralogist 102, 711-719","orthorhombic","","Fe^3+ O","Lgf"
"Magadiite","Na_2_Si_14_O_29_·11H_2_O","Na_2_Si_14_O_29_·11H_2_O","Na Si O H","IMA1967-017","R060994","2925","Kenya","1967","Approved"," "," ","Eugster H P (1967) Hydrous sodium silicates from Lake Magadi, Kenya: Precursors of bedded chert, Science 157, 1177-1180","monoclinic|unknown","124","Na Si O H","Mgd"
"Magnesiochromite","MgCr^3+^_2_O_4_","MgCr_2_O_4_","Mg Cr O","","R050399 R060796 R060797","2934","Germany","1873","Grandfathered|Approved","Spinel","spinel","Websky M (1873) Ueber Grochauit und Magnochromit, Zeitschrift der Deutschen Geologischen Gesellschaft 25, 394-398","cubic","3100","Mg Cr^3+ O","Mchr"
"Magnesio-ferri-fluoro-hornblende","[box]Ca_2_(Mg_4_Fe^3+^)(Si_7_Al)O_22_F_2_","[box]Ca_2_(Mg_4_Fe^3+^)(Si_7_Al)O_22_F_2_","Ca Mg Fe Si Al O F","IMA2014-091","","6389","Italy","2014","Approved","Amphibole"," ","Oberti R, Boiocchi M, Hawthorne F C, Ball N A, Chiappino L (2016) Magnesio-ferri-fluoro-hornblende from Portoscuso, Sardinia, Italy: description of a newly approved member of the amphibole supergroup. Mineralogical Magazine 80, 269-275","monoclinic","","Ca Mg Fe^3+ Si Al O F","Mffhbl"
"Magnesio-hastingsite","NaCa_2_(Mg_4_Fe^3+^)Si_6_Al_2_O_22_(OH)_2_","NaCa_2_(Mg_4_Fe^3+^)(Si_6_Al_2_)O_22_(OH)_2_","Na Ca Mg Fe Si Al O H","","R040010 R070145 R070288","2945","Canada","1928","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Billings M (1928) The chemistry, optics, and genesis of the hastingsite group of amphiboles, American Mineralogist 13, 287-296

Redefined:
Leake B E, Woolley A R, Arps C E S, Birch W D, Gilbert M C, Grice J D, Hawthorne F C, Kato A, Kisch H J, Krivovichev V G, Linthout K, Laird J, Mandarino J A, Maresch W V, Nickel E H, Rock N M S, Schumacher J C, Smith D C, Stephenson N C N, Ungaretti L, Whittaker E J W, Youzhi G (1997) Nomenclature of amphiboles: Report of the subcommittee on amphiboles of the International Mineralogical Association, commission on new minerals and mineral names, The Canadian Mineralogist 35, 219-246

Name changed from magnesiohastingsite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup, American Mineralogist 97, 2031-2048","monoclinic","1898","Na Ca Mg Fe^3+ Si Al O H","Mhst"
"Magnesio-hornblende","[box]Ca_2_(Mg_4_Al)(Si_7_Al)O_22_(OH)_2_","[box]Ca_2_(Mg_4_Al)(Si_7_Al)O_22_(OH)_2_","Ca Mg Al Si O H","IMA2017-059","","2950","Namibia","1965","Approved","Amphibole","amphibole-group 2 Ca","Trojer F, Walitizi E M (1965) Strukturuntersuchung an einer Hornblende aus dem eklogitischen Gestein von Stramez, sudliche Koralpe, Tschermaks Mineralogische und Petrographische Mitteilungen 10, 233-240

Chemical formula revised:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup, American Mineralogist 97, 2031-2048","monoclinic","2639","Ca Mg Al Si O H","Mhbl"
"Magnesiovesuvianite","Ca_19_Mg(Al_11_Mg)Si_18_O_69_(OH)_9_","Ca_19_Mg(Al_11_Mg)Si_18_O_69_(OH)_9_","Ca Mg Al Si O H","IMA2015-104","","6504","North Macedonia","2015","Approved","Vesuvianite"," ","Panikorovskii T L, Shilovskikh V V, Avdontseva E Y, Zolotarev A A, Karpenko V Y, Mazur A S, Yakovenchuk V N, Bazai A V, Krivovichev S V, Pekov I V (2017) Magnesiovesuvianite, Ca_19_Mg(Al,Mg)_12_Si_18_O_69_(OH)_9_, a new vesuvianite-group mineral. Journal of Geosciences 62, 25-36","tetragonal","201","Ca Mg Al Si O H","Mves"
"Magnetite","Fe^2+^Fe^3+^_2_O_4_","Fe^2+^Fe^3+^_2_O_4_","Fe O","","R060191 R060222 R060656 R061111 R080025 R140861","2965","?","1789","Grandfathered|Approved","Spinel","spinel","Hoffmann C A S (1789) Mineralsystem des Herrn Inspektor Werners mit dessen erlaubnis herausgegeben von C A S Hoffmann. 131) Magnetischer=Eisenstein, Bergmannisches Journal 1, 369-398

Haidinger W (1845) Zweite Klasse: Geogenide. XI. Ordnung, Erze. X. Eisennerz. Magnetit., in Handbuch der Bestimmenden Mineralogie, Bei Braumüller and Seidel (Wien) 546-555","cubic","4700","Fe^2+ Fe^3+ O","Mag"
"Manaevite-(Ce)","Ca_11_(Ce,H_2_O,Ca)_8_Mg(Al,Fe)_4_(Mg,Ti^4+^,Fe^3+^)_8_[Si_2_O_7_]_4_[(SiO_4_)_8_(H_4_O_4_)_2_](OH)_9_","Ca_11_(Ce,H_2_O,Ca)_8_Mg(Al,Fe)_4_(Mg,Ti,Fe^3+^)_8_[Si_2_O_7_]_4_[(SiO_4_)_8_(H_4_O_4_)_2_](OH)_9_","Ca Ce H O Mg Al Fe Ti Si","IMA2018-046","","6784","Russia","2018","Approved","Vesuvianite"," ","Moiseev M M, Panikorovskii T L, Aksenov S M, Mazur A S, Mikhailova J A, Yakovenchuk V N, Bazai A V, Ivanyuk G Y, Agakhanov A A, Shilovskikh V V, Pekov I V, Kasatkin A V, Rusakov V S, Yapaskurt V O, Karpenko V Y, Krivovichev S V (2020) Insights into crystal chemistry of the vesuvianite‑group: manaevite‑(Ce), a new mineral with complex mechanisms of its hydration. Physics and Chemistry of Minerals 47, 18","tetragonal","500","Ca Ce H O Mg Al Fe Ti^4+ Fe^3+ Si","Mv-Ce"
"Mangani-obertiite","NaNa_2_(Mg_3_Mn^3+^Ti^4+^)Si_8_O_22_O_2_","NaNa_2_(Mg_3_Mn^3+^Ti^4+^)Si_8_O_22_O_2_","Na Mg Mn Ti Si O","IMA1998-046","R141096","3400","Germany","1998","Approved|Redefined","Amphibole","amphibole-group 4 Na","Hawthorne F C, Cooper M A, Grice J D, Ottolini L (2000) A new anhydrous amphibole from the Eifel region, Germany: Description and crystal structure of obertiite, NaNa_2_(Mg_3_FeTi)Si_8_O_22_O_2_, American Mineralogist 85, 236-241

Name changed from obertiite to ferri-obertiite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048

Name changed from ferri-obertiite and chemical formula revised:
Williams P A, Hatert F, Pasero M, Mills S J (2014) IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 22. New minerals and nomenclature modifications approved in 2014. Mineralogical Magazine 78, 1241-1248.

","monoclinic","0.4","Na Mg Mn^3+ Ti^4+ Si O","Mob"
"Mannardite","Ba(Ti^4+^_6_V^3+^_2_)O_16_","Ba(Ti_6_V^3+^_2_)O_16_","Ba Ti V O","IMA1983-013","R060966 R080136","3019","Canada","1983","Approved","Coronadite","coronadite","Scott J D, Peatfield G R (1986) Mannardite [Ba·H_2_O](Ti_6_V^3+^_2_)O_16_, a new mineral species, and new data on redledgeite, The Canadian Mineralogist 24, 55-66

Chemical formula changed from Ba_x_Ti_8-2x_V^3+^_2x_O_16_·2-xH_2_O:
Biagioni C, Capalbo C, Pasero M (2013) Nomenclature tunings in the hollandite supergroup. European Journal of Mineralogy 25, 85-90","tetragonal","481","Ba Ti^4+ V^3+ O","Man"
"Marcasite","FeS_2_","FeS_2_","Fe S","","R060882","3023","unknown","0","Grandfathered|Approved","Marcasite","Marcasite-Löllingite-marcasite subgroup","Mineral name has been known since antiquity and predates any formal descriptive publication. For example:
Hill J (1751) Of vitriolic minerals. in A History of the Materia Medica, Longman, Hitch and Hawes (London) 140-147","orthorhombic","4000","Fe S","Mrc"
"Marialite","Na_4_Al_3_Si_9_O_24_Cl","Na_4_Al_3_Si_9_O_24_Cl","Na Al Si O Cl","","R040043 R040113 R050123 R060297 R060469 R060458 R060526 R070689 R100112 R100167","3028","Italy","1866","Grandfathered|Approved","Scapolite","scapolite","Originally named marialith:
vom Rath G (1866) Mineralogisch-geognostische Fragmente aus Italien, Zeitschrift der Deutschen Geologischen Gesellschaft 18, 487-642","tetragonal","2038","Na Al Si O Cl","Mar"
"Mariinskite","Cr^3+^_2_BeO_4_","BeCr_2_O_4_","Be Cr O","IMA2011-057","","6001","Russia","2011","Approved","Olivine"," ","Pautov L A, Popov M P, Erokhin Y V, Khiller V V, Karpenko V Y (2012) Mariinskite, BeCr_2_O_4_, a new mineral, chromium analogue of chrysoberyl. Zapiski Rossiiskogo Mineralogicheskogo Obshchetstva 141(6) 43-62","orthorhombic","250","Cr^3+ Be O","Mii"
"Mayingite","IrBiTe","IrBiTe","Ir Bi Te","IMA1993-016","","3058","China","1993","Approved","Pyrite","cobaltite","Yu Z (1995) Mayingite - A new iridium bismuthide-telluride, Acta Mineralogica Sinica 15, 5-8","cubic","528","Ir Bi Te","Myg"
"Mazzite-Mg","Mg_5_(Si_26_Al_10_)O_72_·30H_2_O","Mg_5_(Si_26_Al_10_)O_72_·30H_2_O","Mg Si Al O H","IMA1973-045","","5415","France","1973","Approved"," ","zeolite-mazzite series","Galli E, Passaglia E, Pongiluppi D, Rinaldi R (1974) Mazzite, a new mineral, the natural counterpart of the synthetic zeolite Ω, Contributions to Mineralogy and Petrology 45, 99-105

Name changed from mazzite, chemical formula revised from Na_0.3_K_2.5_Ca_1.4_Mg_2.1_(Al_9.9_Si_26.5_O_72_)·28H_2_O:
Arletti R, Galli E, Vezzalini G, Wise W S (2005) Mazzite-Na, a new zeolite from Boron, California: its description and crystal structure, American Mineralogist 90, 1186-1191","hexagonal","","Mg Si Al O H","Maz-Mg"
"Mazzite-Na","Na_8_(Si_28_Al_8_)O_72_·30H_2_O","Na_8_(Si_28_Al_8_)O_72_·30H_2_O","Na Si Al O H","IMA2003-058","","5297","USA","2003","Approved"," ","zeolite-mazzite series","Arletti R, Galli E, Vezzalini G, Wise W S (2005) Mazzite-Na, a new zeolite from Boron, California: its description and crystal structure, American Mineralogist 90, 1186-1191","hexagonal","124","Na Si Al O H","Maz-Na"
"Mcguinnessite","Cu^2+^MgCO_3_(OH)_2_","CuMg(CO_3_)(OH)_2_","Cu Mg C O H","IMA1977-027","R070082","3069","USA","1977","Approved","Malachite","rosasite","Erd R C, Cesbron F P, Goff F E, Clark J R (1981) Mcguinnessite, a new carbonate from California, The Mineralogical Record 121, 143-147

Chemical formula changed from (Mg,Cu)_2_CO_3_(OH)_2_ because the Cu and Mg are found to order into distinct crystallographic sites:
Perchiazzi N (2006) Crystal structure determination and Rietveld refinement of rosasite and mcguinnessite, Zeitschrift für Kristallographie Supplement 23, 505-510 ","monoclinic","2046","Cu^2+ Mg C O H","Mgu"
"Megawite","CaSn^4+^O_3_","CaSnO_3_","Ca Sn O","IMA2009-090","","5819","Russia","2009","Approved","Perovskite"," ","Galuskin E V, Galuskina I O, Gazeev V M, Dzierzanowski P, Prusik K, Pertsev N N, Zadov A E, Bailau R, Gurbanov A G (2011) Megawite, CaSnO_3_: a new perovskite-group mineral from skarns of the Upper Chegem caldera, Kabardino-Balkaria, Northern Caucasus, Russia, Mineralogical Magazine 75, 2563-2572","orthorhombic","3","Ca Sn^4+ O","Mgw"
"Meifuite","KFe^2+^_6_(Si_7_Al)O_19_(OH)_4_Cl_2_","KFe_6_(Si_7_Al)O_19_(OH)_4_Cl_2_","K Fe Si Al O H Cl","IMA2019-101","","6987","China","2020","Pending publication|Approved","Mica"," ","Jin, S., Li, X. and Xu, H. (2020) Meifuite, IMA2019-101. CNMNC Newsletter No. 54; Mineralogical Magazine, 84, https://doi.org/10.1180/mgm.2020.21","triclinic","","K Fe^2+ Si Al O H Cl","Mf"
"Meionite","Ca_4_Al_6_Si_6_O_24_(CO_3_)","Ca_4_Al_6_Si_6_O_24_(CO_3_)","Ca Al Si O C","","R040169","3077","Italy","1801","Grandfathered|Approved","Scapolite","scapolite","Haüy R J (1801) Meïonite, Traité de Minéralogie 2, 586-590","tetragonal","2485","Ca Al Si O C","Me"
"Melliniite","(Ni,Fe)_4_P","(Ni,Fe)_4_P","Ni Fe P","IMA2005-027","","5298","Morocco (meteorite)","2005","Approved"," "," ","Pratesi G, Bindi L, Moggi-Cecchi V (2006) Icosahedral coordination of phosphorus in the crystal structure of melliniite, a new phosphide mineral from the Northwest Africa 1054 acapulcoite, American Mineralogist 91, 451-454","cubic","","Ni Fe P","Mli"
"Merenskyite","PdTe_2_","PdTe_2_","Pd Te","IMA1965-016","","3101","South Africa","1965","Approved","Melonite","melonite","Kingston G A (1966) The occurence of platinoid bismuthotellurides in the Merensky Reef at Rustenburg platinum mine in the western Bushveld, Mineralogical Magazine 35, 815-835","hexagonal","3254","Pd Te","Mrk"
"Merlinoite","K_5_Ca_2_(Si_23_Al_9_)O_64_·24H_2_O","K_5_Ca_2_(Si_23_Al_9_)O_64_·24H_2_O","K Ca Si Al O H","IMA1976-046","R130095","3102","Italy","1976","Approved"," ","zeolite","Passaglia E, Pongiluppi D, Rinaldi R (1977) Merlinoite, a new mineral of the zeolite group, Neues Jahrbuch für Mineralogie, Monatshefte 1977, 355-364","orthorhombic","413.6","K Ca Si Al O H","Mrl"
"Mesolite","Na_2_Ca_2_(Si_9_Al_6_)O_30_·8H_2_O","Na_2_Ca_2_(Si_9_Al_6_)O_30_·8H_2_O","Na Ca Si Al O H","IMA1997 s.p.","R040139 R040140 R050013","3107","Iceland ?","1813","Approved","Natrolite","zeolite","Gehlen A F, Fuchs J N (1813) Ueber Werner's zeolith, Hauy's mesotype und stilbite, Journal für Chemie und Physik 8, 353-366","orthorhombic","2100","Na Ca Si Al O H","Mes"
"Metastibnite","Sb^3+^_2_S^2-^_3_","Sb_2_S_3_","Sb S","","R060755","3134","USA","1888","Grandfathered|Approved","Stibnite"," ","Hunt S (1888) The classification and nomenclature of metalline minerals. Proceedings of the American Philosophical Society 25, 170-180","amorphous","2000","Sb^3+ S^2-","Msbn"
"Michitoshiite-(Cu)","Rh(Cu_1-x_Ge_x_) 0<x≤0.5","Rh(Cu_1-x_Ge_x_) 0<x≤0.5","Rh Cu Ge","IMA2019-029a","","6978","Japan","2020","Pending publication|Approved","Iron"," ","Miyawaki R, Hatert F, Pasero M, Mills S J (2020) IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 53. Mineralogical Magazine 84, 159-163","cubic","","Rh Cu Ge","Mhs-Cu"
"Milanriederite","Ca_19_Fe^3+^Al_4_(Mg_4_Al_4_)Si_18_O_67_(OH)_11_","(Ca,REE)_19_Fe^3+^Al_4_(Mg,Al,Fe^3+^)_8_Si_18_O_68_(OH,O)_10_","Ca REE Fe Al Mg Si O H","IMA2018-041","","6782","Namibia","2018","Approved","Vesuvianite"," ","Chukanov N V, Panikorovskii T L, Goncharov A G, Pekov I V, Belakovskiy D I, Britvin S N, Möckel S, Vozchikova S A (2019) Milanriederite, (Ca,<i>REE</i>)_19_Fe^3+^Al_4_(Mg,Al,Fe^3+^)_8_Si_18_O_68_(OH,O)_10_, a new vesuvianite-group mineral from the Kombat Mine, Namibia. European Journal of Mineralogy 31, 637-646","tetragonal","601","Ca Fe^3+ Al Mg Si O H","Mlrd"
"Millerite","NiS","NiS","Ni S","","R060898 R070323 R080122","3164","Czech Republic","1845","Grandfathered|Approved","Millerite"," ","Haidinger W (1845) Zweite Klasse: Geogenide. XIII. Ordnung. Kiese. IV. Eisenkies. Millerit., in Handbuch der Bestimmenden Mineralogie, Bei Braumüller and Seidel (Wien) 559-562","hexagonal","4000","Ni S","Mlr"
"Mogánite","SiO_2_·<i>n</i>H_2_O","SiO_2_·<i>n</i>H_2_O","Si O H","IMA1999-035","","3187","Spain","1984","Approved|Renamed"," "," ","Mineral was not validated when it was first proposed:
Flörke O W, Flörke U, Giese U (1984) Moganite, a new microcrystalline silica-mineral, Neues Jahrbuch für Mineralogie, Abhandlungen 149, 325-336

Demonstrated to be a valid mineral:
Hantsch U, Winkler B, Pickard C J, Gale J D, Warren M C, Milman V, Mauri F (2005) Theoretical investigation of moganite. European Journal of Mineralogy 17, 21-30","monoclinic","220","Si O H","Mog"
"Moissanite","SiC","SiC","Si C","","R061083 R110106 R150016","3190","USA (meteorite)","1905","Grandfathered|Approved","Wurtzite"," ","Kunz G F (1905) Moissanite, a natural silicon carbide, American Journal of Science 19, 396-397","hexagonal|cubic","4620","Si C","Moi"
"Monazite-(Ce)","CePO_4_","Ce(PO_4_)","Ce P O","IMA1996 s.p.","R040106 R060925 R120081 R120146","3198","Russia","1829","Approved|Renamed","Monazite","monazite","Breithaupt A (1829) Neue krystallographische Bestimmung und mineralogische Charakteristik verschiedener Mineralspecien, II. Ueber den Monazit, eine neue Specie des Mineral-Reichs, Journal für Chemie und Physik 55, 296-306

Name changed from monazite:
Nickel E H, Mandarino J A (1987) Procedures involving the IMA Commission on New Minerals and Mineral Names and guidelines on mineral nomenclature, American Mineralogist 72, 1031-1042","monoclinic","2816","Ce P O","Mnz-Ce"
"Monazite-(La)","LaPO_4_","La(PO_4_)","La P O","IMA1996 s.p.","R070263","3199","Kazakhstan","1966","Approved|Renamed","Monazite","monazite","Borovsky I B, Gerasimovsky V I (1945) Rare earths in minerals. Comptes Rendus de l'Académie des Sciences de l'URSS 49, 353-356","monoclinic","2500","La P O","Mnz-La"
"Monazite-(Nd)","NdPO_4_","Nd(PO_4_)","Nd P O","IMA1986-052","","3200","Italy","1986","Approved","Monazite","monazite","Graeser S, Schwander H (1987) Gasparite-(Ce) and monazite-(Nd): two new minerals to the monazite group from the Alps, Schweizerische Mineralogische und Petrographische Mitteilungen 67, 103-113","monoclinic","2496","Nd P O","Mnz-Nd"
"Montesommaite","K_9_(Si_23_Al_9_)O_64_·10H_2_O","K_9_(Si_23_Al_9_)O_64_·10H_2_O","K Si Al O H","IMA1988-038","","3213","Italy","1988","Approved"," ","zeolite","Rouse R C, Dunn P J, Grice J D, Schlenker J L, Higgins J B (1990) Montesommaite, (K,Na)_9_Al_9_Si_23_O_64_·10H_2_O, a new zeolite related to merlinoite and the gismondine group, American Mineralogist 75, 1415-1420","tetragonal","0.4","K Si Al O H","Mtso"
