"Mineral Name","RRUFF Chemistry (concise)","IMA Chemistry (concise)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements","IMA Mineral Symbol"
"Kulanite","BaFe^2+^_2_Al_2_(PO_4_)_3_(OH)_3_","BaFe^2+^_2_Al_2_(PO_4_)_3_(OH)_3_","Ba Fe Al P O H","IMA1975-012","R060240","2730","Canada","1975","Approved","Bjarebyite","bjarebyite","Mandarino J A, Sturman B D (1976) Kulanite, a new barium iron aluminum phosphate from the Yukon Territory, Canada, The Canadian Mineralogist 14, 127-131","monoclinic","1379","Ba Fe^2+ Al P O H","Kul"
"Kullerudite","NiSe_2_","NiSe_2_","Ni Se","","","2733","Finland","1964","Approved","Marcasite","Marcasite-Löllingite-marcasite subgroup","Vuorelainen Y, Huhma A, Häkli A (1964) Sederholmite, wilkmanite, kullerudite, mäkinenite, and trüstedtite, five new nickel selenide minerals, Comptes Rendus de la Société Géologique de Finlande 36, 113-125","orthorhombic","2100","Ni Se","Krd"
"Kummerite","Mn^2+^Fe^3+^Al(PO_4_)_2_(OH)_2_·8H_2_O","Mn^2+^Fe^3+^Al(PO_4_)_2_(OH)_2_·8H_2_O","Mn Fe Al P O H","IMA2015-036","","6437","Germany","2015","Approved","Laueite"," ","Grey I E, Keck E, Mumme W G, Pring A, Macrae C M, Glenn A M, Davidson C J, Shanks F L, Mills S J (2016) Kummerite, Mn^2+^Fe^3+^Al(PO_4_)_2_(OH)_2_·8H_2_O, a new laueite-group mineral from the Hagendorf Süd pegmatite, Bavaria, with ordering of Al and Fe^3+^. Mineralogical Magazine 80, 1243-1254","triclinic","561","Mn^2+ Fe^3+ Al P O H","Kum"
"Kumtyubeite","Ca_5_(SiO_4_)_2_F_2_","Ca_5_(SiO_4_)_2_F_2_","Ca Si O F","IMA2008-045","","5706","Russia","2008","Approved","Humite"," ","Galuskina I O, Lazic B, Armbruster T, Galuskin E V, Gazeev V M, Zadov A E, Pertsev N N, Jezak L, Wrzalik R, Gurbanov A G (2009) Kumtyubeite Ca_5_(SiO_4_)_2_F_2_ - A new calcium mineral of the humite group from Northern Caucasus, Kabardino-Balkaria, Russia, American Mineralogist 94, 1361-1370","monoclinic","3","Ca Si O F","Kty"
"Kuranakhite","Pb^2+^Mn^4+^Te^6+^O_6_","PbMn^4+^Te^6+^O_6_","Pb Mn Te O","IMA1974-030","","2736","Russia","1974","Approved"," "," ","Yablokova S V, Dubakina L S, Dmitrik A L, Sokolova G V (1975) Kuranakhite, a new supergene tellurium mineral, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 104, 310-313","orthorhombic","946","Pb^2+ Mn^4+ Te^6+ O","Kkh"
"Kurumsakite","Zn^2+^_8_Al_8_V^5+^_2_Si_5_O_35_·27H_2_O","Zn_8_Al_8_V^5+^_2_Si_5_O_35_·27H_2_O (?)","Zn Al V Si O H","","","5124","Kazakhstan","1954","Questionable mineral species|Approved"," "," ","Ankinovich E A (1954) New mineral kurumsakite, Izvestiya Akademii Nauk SSSR 134, 116-117","","405","Zn^2+ Al V^5+ Si O H","Krm"
"Kushiroite","CaAl(AlSi)O_6_","CaAlAlSiO_6_","Ca Al Si O","IMA2008-059","R110134","5719","Antarctica (meteorite)","2008","Approved","Pyroxene"," ","Kimura M, Mikouchi T, Suzuki A, Miyahara M, Ohtani E, El Goresy A (2009) Kushiroite, CaAlAlSiO<sub>6</sub>: A new mineral of the pyroxene group from the ALH 85085 CH chondrite, and its genetic significance in refractory inclusions, American Mineralogist 94, 1479-1482","monoclinic","4567.61","Ca Al Si O","Ks"
"Kuzminite","Hg^1+^Br","HgBr","Hg Br","IMA1986-005","","2746","Russia","1986","Approved"," ","calomel","Vasilev V I, Lavrentev Y G, Palchik N A (1986) Kuzminite Hg_2_(Br,Cl)_2_- a new natural mercury halide, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 115, 595-598","tetragonal","365.5","Hg^1+ Br","Kzm"
"Kuznetsovite","Hg^1+^_2_Hg^2+^(As^5+^O_4_)Cl","Hg^1+^_2_Hg^2+^(AsO_4_)Cl","Hg As O Cl","IMA1980-009","","2747","Kyrgyzstan / Russia","1980","Approved"," "," ","Vasil'eva V I, Lavrent'ev Y G (1980) Kuznetsovite, Hg_6_As_2_Cl_2_O_9_ - a new mercury mineral, Doklady Akademii Nauk SSSR 255, 963-968","cubic","365.5","Hg^1+ Hg^2+ As^5+ O Cl","Kzn"
"Kyrgyzstanite","Zn^2+^Al_4_S^6+^O_4_(OH)_12_·3H_2_O","ZnAl_4_(SO_4_)(OH)_12_·3H_2_O","Zn Al S O H","IMA2004-024","","5404","Kyrgyzstan","2004","Approved","Chalcoalumite","chalcoalumite","Agakhanov A A, Karpenko V Y, Pautov L A, Bekenova G K (2005) Kyrgyzstanite, ZnAl_4_(SO_4_)(OH)_12_·3H_2_O, a new mineral form the Kara-Tangi deposit, Kirgizia, New Data on Minerals. Moscow 40, 23-28","monoclinic","20.2","Zn^2+ Al S^6+ O H","Kyr"
"Lafossaite","TlCl","TlCl","Tl Cl","IMA2003-032","","5239","Italy","2003","Approved"," "," ","Roberts A C, Venance K E, Seward T M, Grice J D, Paar W H (2006) Lafossaite, a new mineral from the La Fossa Crater, Vulcano, Italy, The Mineralogical Record 37, 165-168","cubic","5.1","Tl Cl","Lfs"
"Lagalyite","Ca_2x_Mn^4+^_1-x_O_2_·1.5-2H_2_O (x = 0.05-0.08)","Ca_2x_Mn_1-x_O_2_·1.5-2H_2_O (x = 0.05-0.08)","Ca Mn O H","IMA2016-106","","6633","Germany","2017","Pending publication|Approved"," "," ","Witzke, T., Pöllmann, H., Gardolinski, J. E.F.C. and Sommariva, M. (2017) Lagalyite, IMA2016-106. CNMNC Newsletter No. 36, April 2017, page 342; European Journal of Mineralogy, 29, 339–344","monoclinic","461","Ca Mn^4+ O H","Lag"
"Lahnsteinite","Zn^2+^_4_(S^6+^O_4_)(OH)_6_·3H_2_O","Zn_4_(SO_4_)(OH)_6_·3H_2_O","Zn S O H","IMA2012-002","","6059","Germany","2012","Approved","Ktenasite"," ","Chukanov N V, Rastsvetaeva R K, Aksenov S M, Pekov I V, Belakovskiy D I, Blass G, Möhn G (2013) Lahnsteinite, Zn_4_(SO_4_)(OH)_6_·3H_2_O, a new mineral from the Friedrichssegen mine, Germany. Zapiski Rossiiskogo Mineralogicheskogo Obshchetstva 142(1), 39-46","triclinic","354","Zn^2+ S^6+ O H","Lah"
"Lakebogaite","NaCaFe^3+^_2_H(U^6+^O_2_)_2_(PO_4_)_4_(OH)_2_·8H_2_O","NaCaFe_2_H(UO_2_)_2_(PO_4_)_4_(OH)_2_·8H_2_O","Na Ca Fe H U O P","IMA2007-001","","5588","Australia","2007","Approved"," "," ","Mills S J, Birch W D, Kolitsch U, Mumme W G, Grey I E (2008) Lakebogaite, CaNaFe^3+^_2_H(UO_2_)_2_(PO_4_)_4_(OH)_2_(H_2_O)_8_, a new uranyl phosphate with a unique crystal structure from Victoria, Australia, American Mineralogist 93, 691-697","monoclinic","398","Na Ca Fe^3+ H U^6+ O P","Lbg"
"Lammerite","Cu^2+^_3_(As^5+^O_4_)_2_","Cu_3_(AsO_4_)_2_","Cu As O","IMA1980-016","R060715 R140108","2762","Bolivia","1980","Approved"," "," ","Keller P, Paar W H, Dunn P J (1981) Lammerit, Cu_3_[AsO_4_]_2_, ein neues Mineral von Laurani, Bolivien, Tschermaks Mineralogische und Petrographische Mitteilungen 28, 157-164","monoclinic","600","Cu^2+ As^5+ O","Lmr"
"Lammerite-β","Cu^2+^_3_(As^5+^O_4_)_2_","Cu_3_(AsO_4_)_2_","Cu As O","IMA2009-002","","5732","Russia","2009","Approved","Lammerite-β"," ","Starova G L, Vergasova L P, Filatov S K, Britvin S N. Ananyev V V (2011) Lammerite-β, Cu_3_(AsO_4_)_2_ - a new mineral from fumaroles of the Great Fissure Tolbachic eruption (Kamchatka, Russia), Zapiski Rossiiskogo Mineralogicheskogo Obshchetstva 140(5), 46-51","monoclinic","3.6E-5","Cu^2+ As^5+ O","Lmr-β"
"Lanarkite","Pb^2+^_2_O(S^6+^O_4_)","Pb_2_O(SO_4_)","Pb O S","","R080116","2764","United Kingdom","1832","Grandfathered|Approved"," "," ","Beudant F S (1832) Lanarkite, plomb carbonaté rhomboédrique, in Traité Élémentaire de Minéralogie, 2nd Edition, (Paris) 366-367","monoclinic","1898","Pb^2+ O S^6+","Lan"
"Landesite","Mn^2+^_9_Fe^3+^_3_(PO_4_)_8_(OH)_3_·9H_2_O","Mn^2+^_9_Fe^3+^_3_(PO_4_)_8_(OH)_3_·9H_2_O","Mn Fe P O H","","","2766","USA","1930","Approved|Redefined","Reddingite","reddingite","Berman H, Gonyer F A (1930) Pegmatite minerals in Poland, Maine, American Mineralogist 15, 375-387

Chemical formula redefined:
Moore P B (1964) Investigations of landesite, American Mineralogist 49, 1122-1125","orthorhombic","950","Mn^2+ Fe^3+ P O H","Lds"
"Långbanshyttanite","Pb^2+^_2_Mn^2+^_2_Mg(As^5+^O_4_)_2_(OH)_4_·6H_2_O","Pb_2_Mn_2_Mg(AsO_4_)_2_(OH)_4_·6H_2_O","Pb Mn Mg As O H","IMA2010-071","","5910","Sweden","2010","Approved","Not in a structural group"," ","Chukanov N V, Pekov I V, Jonsson E, Zubkova N V, Filinchuk Y E, Belakovskiy D I, Pushcharovsky D Y (2011) Långbanshyttanite, a new low-temperature arsenate mineral with a novel structure from Långban, Sweden, European Journal of Mineralogy 23, 675-681","triclinic","1898","Pb^2+ Mn^2+ Mg As^5+ O H","Lbs"
"Langbeinite","K_2_Mg_2_(S^6+^O_4_)_3_","K_2_Mg_2_(SO_4_)_3_","K Mg S O","","R070285","2768","Germany","1891","Grandfathered|Approved","Langbeinite","langbeinite","Zuckschwerdt S (1891) Langbeinit, ein neues kaliummagnesiumsulfat, Zeitschrift für Angewandte Chemie 1891, 356-356","cubic","313","K Mg S^6+ O","Lbn"
"Langhofite","Pb^2+^_2_(OH)[W^6+^O_4_(OH)]","Pb_2_(OH)[WO_4_(OH)]","Pb O H W","IMA2019-005","","6894","Sweden","2019","Approved","Not in a structural group"," ","Holtstam D, Cámara F, Karlsson A (2020) Langhofite, Pb_2_(OH)[WO_4_(OH)], a new mineral from Långban, Sweden. Mineralogical Magazine 84, 381-389","triclinic","","Pb^2+ O H W^6+","Lhf"
"Langite","Cu^2+^_4_S^6+^O_4_(OH)_6_·2H_2_O","Cu_4_(SO_4_)(OH)_6_·2H_2_O","Cu S O H","","R060090 R070316 R120042","2770","United Kingdom","1864","Grandfathered|Approved"," ","langite","Maskelyne N S (1864) Notices of recent discoveries. New Cornish mineral ('Langite'), The Geological Magazine 1, 48-48","monoclinic","2222.9","Cu^2+ S^6+ O H","Lgt"
"Lanmuchangite","Tl^1+^Al(S^6+^O_4_)_2_·12H_2_O","TlAl(SO_4_)_2_·12H_2_O","Tl Al S O H","IMA2001-018","","2771","China","2001","Approved","Alum","alum","Chen D, Wang G (2001) A new mineral - lanmuchangite, Acta Mineralogica Sinica 21, 271-277","cubic","260","Tl^1+ Al S^6+ O H","Lmh"
"Lannonite","HCa_4_Mg_2_Al_4_(S^6+^O_4_)_8_F_9_·32H_2_O","HCa_4_Mg_2_Al_4_(SO_4_)_8_F_9_·32H_2_O","H Ca Mg Al S O F","IMA1979-069","R090036","2772","USA","1979","Approved"," "," ","Williams S A, Cesbron F P (1983) Wilcoxite and lannonite, two new fluosulphates from Catron County, New Mexico, Mineralogical Magazine 47, 37-40","tetragonal","0","H Ca Mg Al S^6+ O F","Lnn"
"Lansfordite","MgCO_3_·5H_2_O","Mg(CO_3_)·5H_2_O","Mg C O H","","","2773","USA","1888","Grandfathered|Approved"," "," ","Genth F A (1888) Lansfordit, ein neues mineral, Zeitschrift für Krystallographie und Mineralogie 14, 255-256","monoclinic","780","Mg C O H","Lfd"
"Lanthanite-(Ce)","Ce_2_(CO_3_)_3_·8H_2_O","Ce_2_(CO_3_)_3_·8H_2_O","Ce C O H","IMA1983-055","","2774","United Kingdom","1983","Approved","Lanthanite","lanthanite","Bevins R E, Rowbotham G, Stephens F S, Turgoose S, Williams P A (1985) Lanthanite-(Ce), (Ce,La,Nd)<sub>2</sub>(CO<sub>3</sub>)<sub>3</sub>·8H<sub>2</sub>O, a new mineral from Wales, U.K., American Mineralogist 70, 411-413","orthorhombic","2100","Ce C O H","Ltn-Ce"
"Lanthanite-(La)","La_2_(CO_3_)_3_·8H_2_O","La_2_(CO_3_)_3_·8H_2_O","La C O H","IMA1987 s.p.","","2775","Sweden","1845","Approved|Renamed","Lanthanite","lanthanite","Haidinger W (1845) Zweite Klasse: Geogenide. II. Ordnung. Baryte. III. Cerebaryt. Lanthanit., in Handbuch der Bestimmenden Mineralogie, Bei Braumüller and Seidel (Wien) 499-506

Name changed from lanthanite:
Nickel E H, Mandarino J A (1987) Procedures involving the IMA Commission on New Minerals and Mineral Names and guidelines on mineral nomenclature, American Mineralogist 72, 1031-1042","orthorhombic","485","La C O H","Ltn-La"
"Lanthanite-(Nd)","Nd_2_(CO_3_)_3_·8H_2_O","Nd_2_(CO_3_)_3_·8H_2_O","Nd C O H","IMA1979-074","R060467 R060470 R060993","2776","Brazil","1979","Approved","Lanthanite","lanthanite","Roberts A C, Chao G Y, Cesbron F (1980) Lanthanite-(Nd), a new mineral from Curitiba, Parana, Brazil, Geological Survey of Canada Paper 80-1C, 141-142","orthorhombic","923","Nd C O H","Ltn-Nd"
"Lapeyreite","Cu^2+^_3_O[As^5+^O_3_(OH)]_2_·H_2_O","Cu_3_O[AsO_3_(OH)]_2_·H_2_O","Cu O As H","IMA2003-023b","","5689","France","2003","Approved"," "," ","Sarp H, Cerný R, Babalik H, Hatipoglu M, Mari G (2010) Lapeyreite, Cu_3_O[AsO_3_(OH)]_2_·0.75H_2_O, a new mineral: Its description and crystal structure, American Mineralogist 95, 171-176","monoclinic","251","Cu^2+ O As^5+ H","Lpy"
"Larderellite","N^3-^H_4_B_5_O_7_(OH)_2_·H_2_O","(NH_4_)B_5_O_7_(OH)_2_·H_2_O","N H B O","","R130392","2780","Italy","1854","Grandfathered|Approved","Larderellite"," ","Bechi E (1854) Analysis of several native borates: larderellite, (new species), The American Journal of Science and Arts 67, 129-130","monoclinic","3","N^3- H B O","Ldr"
"Larisaite","Na(H_3_O)(U^6+^O_2_)_3_(Se^4+^O_3_)_2_O_2_·4H_2_O","Na(H_3_O)(UO_2_)_3_(Se^4+^O_3_)_2_O_2_·4H_2_O","Na H O U Se","IMA2002-061","R060879","5210","USA","2002","Approved"," "," ","Chukanov N V, Pushcharovsky D Yu, Pasero M, Merlino S, Barinova A V, Möckel S, Pekov I V, Zadov A E, Dubinchuk V T (2004) Larisaite, Na(H_3_O)(UO_2_)_3_(SeO_3_)_2_O_2_·4H_2_O, a new uranyl selenite mineral from Repete mine, San Juan County, Utah, U.S.A., European Journal of Mineralogy 16, 367-374","monoclinic","","Na H O U^6+ Se^4+","Ls"
"Lasalite","Na_2_Mg_2_(V^5+^_10_O_28_)·20H_2_O","Na_2_Mg_2_V_10_O_28_·20H_2_O","Na Mg V O H","IMA2007-005","R070476","5559","USA","2007","Approved","Lasalite"," ","Hughes J M, Wise W S, Gunter M E, Morton J P, Rakovan J (2008) Lasalite, Na_2_Mg_2_[V_10_O_28_]·20H_2_O, a new decavanadate mineral species from the Vanadium Queen mine, La Sal district, Utah: Description, atomic arrangement, and relationship to the pascoite group of minerals, The Canadian Mineralogist 46, 1365-1372","monoclinic","","Na Mg V^5+ O H","Las"
"Lasnierite","(Ca,Sr)(Mg,Fe^2+^)_2_Al(PO_4_)_3_","(Ca,Sr)(Mg,Fe^2+^)_2_Al(PO_4_)_3_","Ca Sr Mg Fe Al P O","IMA2017-084","","6729","Madagascar","2018","Approved","Not in a structural group"," ","Rondeau B, Devouard B, Jacob D, Roussel P, Stephant N, Boulet C, Mollé V, Corre M, Fritsch E, Ferraris C, Parodi G C (2019) Lasnierite, (Ca,Sr)(Mg,Fe)_2_Al(PO_4_)_3_, a new phosphate accompanying lazulite from Mt. Ibity, Madagascar: an example of structural characterization from dynamical refinement of precession electron diffraction data on submicrometre sample. European Journal of Mineralogy 31, 379-388","orthorhombic","","Ca Sr Mg Fe^2+ Al P O","Lnr"
"Laueite","Mn^2+^Fe^3+^_2_(PO_4_)_2_(OH)_2_·8H_2_O","Mn^2+^Fe^3+^_2_(PO_4_)_2_(OH)_2_·8H_2_O","Mn Fe P O H","","R060013","2786","Germany","1954","Grandfathered|Approved","Laueite","stewartite","Laueit, MnFe^III^_2_[OH|PO_4_]_2_·8H_2_O, ein neues mineral","triclinic","2527","Mn^2+ Fe^3+ P O H","Lae"
"Lauraniite","Cu^2+^_6_Cd^2+^_2_(S^6+^O_4_)_2_(OH)_12_·5H_2_O","Cu_6_Cd_2_(SO_4_)_2_(OH)_12_·5H_2_O","Cu Cd S O H","IMA2019-049","","6937","Bolivia","2019","Pending publication|Approved","Not in a structural group"," ","Elliott P. and Kampf A.R. (2019) Lauraniite, IMA2019-049. CNMNC Newsletter No. 51; Mineralogical Magazine, 83, doi: 10.1180/mgm.2019.58","monoclinic","","Cu^2+ Cd^2+ S^6+ O H","Lra"
"Laurelite","Pb^2+^_7_F_12_Cl_2_","Pb_7_F_12_Cl_2_","Pb F Cl","IMA1988-020a","R100011 R100035","2789","USA","1988","Approved"," "," ","Kampf A R, Dunn P J, Foord E E (1989) Grandreefite, pseudograndreefite, laurelite, and aravaipaite: Four new minerals from the Grand Reef mine, Graham County, Arizona, American Mineralogist 74, 927-933","hexagonal","56","Pb^2+ F Cl","Lrl"
"Laurentianite","Na_3_Nb^5+^_3_Si_4_O_17_·9H_2_O","[NbO(H_2_O)]_3_(Si_2_O_7_)_2_[Na(H_2_O)_2_]_3_","Nb O H Si Na","IMA2010-018","","5847","Canada","2010","Approved","Not in a structural group"," ","Haring M M M, McDonald A M, Cooper M A, Poirier G A (2012) Laurentianite, [NbO(H<sub>2</sub>O)]<sub>3</sub>(Si<sub>2</sub>O<sub>7</sub>)<sub>2</sub>[Na(H<sub>2</sub>O)<sub>2</sub>]<sub>3</sub>, a new mineral from Mont Saint-Hilaire, Quebec: description, crystal-structure determination and paragenesis, The Canadian Mineralogist 50, 1265-1280","hexagonal","124","Na Nb^5+ Si O H","Lre"
"Laurionite","Pb^2+^Cl(OH)","PbCl(OH)","Pb Cl O H","","R130788 R140025","2790","Greece","1887","Grandfathered|Approved"," "," ","Köchlin R (1887) Ueber phosgenit und ein muthmasslich neues mineral vom Laurion, Annalen des K.K. Naturhistorischen Hofmuseums 2, 185-190","orthorhombic","1790","Pb^2+ Cl O H","Lri"
"Lausenite","Fe^3+^_2_(S^6+^O_4_)_3_·5H_2_O","Fe^3+^_2_(SO_4_)_3_·5H_2_O","Fe S O H","","","2792","USA","1928","Grandfathered|Approved","Not in a structural group"," ","Originally described with the name rogersite:
Lausen C (1928) Hydrous sulphates formed under fumerolic conditions at the United Verde Mine, American Mineralogist 13, 203-229

Name changed to lausenite because rogersite was already in use:
Butler G M (1928) Corrections to volume 13, American Mineralogist 13, 594-594

Chemical formula revised:
Majzlan J, Botez C, Stephens P W (2005) The crystal structures of synthetic Fe<sub>2</sub>(SO<sub>4</sub>)<sub>3</sub>(H<sub>2</sub>O)<sub>5</sub> and the type specimen of lausenite, American Mineralogist 90, 411-416","monoclinic","0","Fe^3+ S^6+ O H","Lse"
"Lautenthalite","Pb^2+^Cu^2+^_4_(S^6+^O_4_)_2_(OH)_6_·3H_2_O","PbCu_4_(SO_4_)_2_(OH)_6_·3H_2_O","Pb Cu S O H","IMA1983-029","","2794","Germany","1983","Approved","Devilline","devilline","Medenbach O, Gebert W (1993) Lautenthalite, PbCu_4_[(OH)_6_|(SO_4_)_2_]·3H_2_O, the Pb analogue of devillite - A new mineral from the Harz mountains, Germany, Neues Jahrbuch für Mineralogie, Monatshefte 1993, 401-407","monoclinic","367","Pb^2+ Cu^2+ S^6+ O H","Lth"
"Lavendulan","NaCaCu^2+^_5_(As^5+^O_4_)_4_Cl·5H_2_O","NaCaCu_5_(AsO_4_)_4_Cl·5H_2_O","Na Ca Cu As O Cl H","","R060716 R141212","2796","Czech Republic","1837","Grandfathered|Approved"," "," ","Breithaupt A (1837) Bestimmung neuer mineralien. 3. Lavendulan, Journal für Praktische Chemie 10, 505-506","monoclinic","2709","Na Ca Cu^2+ As^5+ O Cl H","Lvd"
"Lawrencite","Fe^2+^Cl_2_","FeCl_2_","Fe Cl","","","2799","USA","1877","Grandfathered|Approved","Scacchite"," ","Daubrée G A (1877) Observations sur la structure intérieure d'une des masses de fer natif d'Ovifak, Comptes Rendus Hebdomadaires des Séances de l’Académie des Sciences 84, 66-70","hexagonal","4620","Fe^2+ Cl","Law"
"Lawsonbauerite","Mn^2+^_9_Zn^2+^_4_(S^6+^O_4_)_2_(OH)_22_·8H_2_O","Mn^2+^_9_Zn_4_(SO_4_)_2_(OH)_22_·8H_2_O","Mn Zn S O H","IMA1979-004","","2800","USA","1979","Approved"," ","mooreite","Dunn P J, Peacor D R, Sturman B D (1979) Lawsonbauerite, a new mineral from the Sterling Hill mine, New Jersey, and new data for torreyite, American Mineralogist 64, 949-952","monoclinic","1180","Mn^2+ Zn^2+ S^6+ O H","Lwb"
"Lazarenkoite","CaFe^3+^As^3+^_3_O_7_·3H_2_O","CaFe^3+^As^3+^_3_O_7_·3H_2_O","Ca Fe As O H","IMA1980-076","","2802","Russia","1980","Approved"," "," ","Yakhontova L K, Plosina I I (1981) The new mineral lazarenkoite, Mineralogiceskij Zhurnal 3, 92-96","orthorhombic","412","Ca Fe^3+ As^3+ O H","Laz"
"Lazaridisite","(Cd^2+^S^6+^O_4_)_3_·8H_2_O","Cd_3_(SO_4_)_3_·8H_2_O","Cd S O H","IMA2012-043","","6096","Greece","2012","Approved","Not in a structural group"," ","Rieck B, Lengauer C L, Giester G (2019) Voudourisite, Cd(SO_4_)·H_2_O, and lazaridisite, Cd_3_(SO_4_)_3_·8H_2_O, two new minerals from the Lavrion Mining District, Greece. Mineralogical Magazine 83, 551-559","","20.2","Cd^2+ S^6+ O H","Lrd"
"Lead","Pb","Pb","Pb","","R070280 R070193","2805","unknown","0","Grandfathered|Approved","Copper","lead","Mineral name has been known since antiquity and predates any formal descriptive publication.","cubic","2644","Pb","Pb"
"Leadhillite","Pb^2+^_4_(S^6+^O_4_)(CO_3_)_2_(OH)_2_","Pb_4_(SO_4_)(CO_3_)_2_(OH)_2_","Pb S O C H","","R050642 R060047","2807","United Kingdom","1832","Grandfathered|Approved"," "," ","Beudant F S (1832) Leadhillite, plomb carbonaté rhomboédrique, in Traité Élémentaire de Minéralogie, 2nd Edition, (Paris) 366-367","monoclinic","2500","Pb^2+ S^6+ O C H","Lhi"
"Lecontite","(N^3-^H_4_)Na(S^6+^O_4_)·2H_2_O","(NH_4_)Na(SO_4_)·2H_2_O","N H Na S O","","","2809","Honduras","1858","Grandfathered|Approved"," "," ","Taylor W J (1858) Lecontite, a new mineral, The American Journal of Science and Arts 76, 273-274","orthorhombic","","N^3- H Na S^6+ O","Lcn"
"Leesite","K(H_2_O)_2_[(U^6+^O_2_)_4_O_2_(OH)_5_]·3H_2_O","K(H_2_O)_2_[(UO_2_)_4_O_2_(OH)_5_]·3H_2_O","K H O U","IMA2016-064","","6593","USA","2016","Approved","Schoepite"," ","Olds T A, Plášil J, Kampf A R, Spano T, Haynes P, Carlson S M, Burns P C, Simonetti A, Mills O P (2018) Leesite, K(H_2_O)_2_[(UO_2_)_4_O_2_(OH)_5_]·3H_2_O, a new K-bearing schoepite-family mineral from the Jomac mine, San Juan County, Utah, U.S.A. American Mineralogist 103, 143-150","orthorhombic","251","K H O U^6+","Lee"
"Lefontite","Fe^2+^_2_Al_2_Be(PO_4_)_2_(OH)_6_","Fe_2_Al_2_Be(PO_4_)_2_(OH)_6_","Fe Al Be P O H","IMA2014-075","R140074 R140428 R140539","6312","Brazil","2014","Pending publication|Approved","Childrenite"," ","Yang, H., Downs, R.T., Evans, S.H., Morrison, S.M. and Schumer, B.N. (2015) Lefontite, IMA 2014-075. CNMNC Newsletter No. 23, February 2015, page 55; Mineralogical Magazine, 79, 51-58","orthorhombic","582","Fe^2+ Al Be P O H","Lef"
"Legrandite","Zn^2+^_2_As^5+^O_4_(OH)·H_2_O","Zn_2_(AsO_4_)(OH)·H_2_O","Zn As O H","","R040151","2810","Mexico","1932","Grandfathered|Approved"," "," ","Drugman J, Hey M H, Bannister F A (1932) Legrandite, a new zinc arsenate, Mineralogical Magazine 23, 175-178","monoclinic","2700","Zn^2+ As^5+ O H","Leg"
"Leguernite","Bi^3+^_38_O_42_(S^6+^O_4_)_15_","Bi_12.67_O_14_(SO_4_)_5_","Bi O S","IMA2013-051","","6215","Italy","2013","Approved"," "," ","Garavelli A, Pinto D, Mitolo D, Bindi L (2014) Leguernite, Bi_12.67_O_14_(SO_4_)_5_, a new Bi oxysulfate from the fumarole deposit of La Fossa crater, Vulcano, Aeolian Islands, Italy. Mineralogical Magazine 78, 1629-1645","monoclinic","","Bi^3+ O S^6+","Lg"
"Lehmannite","Na_18_Cu^2+^_12_Ti^4+^O_8_(As^5+^O_4_)_8_FCl_5_","Na_18_Cu_12_TiO_8_(AsO_4_)_8_FCl_5_","Na Cu Ti O As F Cl","IMA2017-057a","","6821","Russia","2018","Approved","Arsmirandite"," ","Pekov I V, Britvin S N, Yapaskurt V O, Koshlyakova N N, Polekhovsky Y S, Göttlicher J, Chukanov N V, Vigasina M F, Krivovichev S V, Turchkova A G, Siderov E G (2020) Arsmirandite, Na_18_Cu_12_Fe^3+^O_8_(AsO_4_)_8_Cl_5_, and lehmannite, Na_18_Cu_12_TiO_8_(AsO_4_)_8_FCl_5_, new minerals from fumerole exhalations of the Tolbachik Volcano, Kamchatka, Russia. Zapiski Rossiiskogo Mineralogicheskogo Obshchetstva 149, 1-17","monoclinic","3.6E-5","Na Cu^2+ Ti^4+ O As^5+ F Cl","Leh"
"Lehnerite","Mn^2+^(U^6+^O_2_)_2_(PO_4_)_2_·8H_2_O","Mn^2+^(UO_2_)_2_(PO_4_)_2_·8H_2_O","Mn U O P H","IMA1986-032","","2811","Germany","1986","Approved"," ","autunite","Mücke A (1988) Lehnerit Mn[UO_2_|PO_4_]_2_ 8H_2_O, ein neues mineral aus dem Pegmatit von Hagendorf/Oberpfalz, Aufschluss 39, 209-217","monoclinic","561","Mn^2+ U^6+ O P H","Lh"
"Leightonite","K_2_Ca_2_Cu^2+^(S^6+^O_4_)_4_·2H_2_O","K_2_Ca_2_Cu(SO_4_)_4_·2H_2_O","K Ca Cu S O H","","R050211","2813","Chile","1938","Grandfathered|Approved"," "," ","Palache C (1938) Leightonite, a new sulphate of copper from Chile, American Mineralogist 23, 34-37","monoclinic","541","K Ca Cu^2+ S^6+ O H","Lgh"
