"Mineral Name","RRUFF Chemistry (concise)","IMA Chemistry (concise)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements","IMA Mineral Symbol"
"Ilmenite","Fe^2+^Ti^4+^O_3_","Fe^2+^Ti^4+^O_3_","Fe Ti O","","R060149 R130214","2378","Russia","1827","Grandfathered|Approved","Corundum","ilmenite","Kupffer A T (1827) Ilmenit, ein neues fossil (Sammt neuen spielarten des zirkon und gadolinit) aus Sibirien; beschrieben, Archiv für die Gesammte Naturlehre 10, 1-13","hexagonal","4567.61","Fe^2+ Ti^4+ O","Ilm"
"Indialite","Mg_2_Al_3_(AlSi_5_)O_18_","Mg_2_Al_3_(AlSi_5_)O_18_","Mg Al Si O","","R140777","2466","India","1954","Grandfathered|Approved","Beryl","beryl","Miyashiro A, Iiyama T (1954) A preliminary note on a new mineral, indialite, polymorphic with cordierite, Proceedings of the Japan Academy 30, 746-751","hexagonal","354","Mg Al Si O","Ind"
"Irarsite","Ir^3+^(AsS)^3-^","IrAsS","Ir As S","IMA1966-028","","2482","South Africa","1966","Approved","Pyrite","cobaltite","Genkin A D, Zhuravlev N N, Troneva N V, Murav'eva (1966) Irarsite, a new sulfoarsenide of iridium, ruthenium, and plantinum, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 95(6), 700-712","cubic","3100","Ir^3+ As S","Irs"
"Iron","Fe","Fe","Fe","","R070255","2487","unknown","0","Grandfathered|Approved","Iron","iron","Mineral name has been known since antiquity and predates any formal descriptive publication.","cubic","4700","Fe","Fe"
"Isocubanite","Cu^1+^Fe^2+^Fe^3+^S^2-^_3_","CuFe_2_S_3_","Cu Fe S","IMA1983-E","R090050","2489","Pacific Ocean","1983","Approved","Cubanite, Sphalerite"," ","Caye R, Cervelle B, Cesbron F, Oudin E, Picot P, Pillard F (1988) Isocubanite, a new definition of the cubic polyporph of cubanite CuFe_2_S_3_, Mineralogical Magazine 52, 509-514","cubic","4620","Cu^1+ Fe^2+ Fe^3+ S^2-","Icb"
"Jadeite","NaAlSi_2_O_6_","NaAlSi_2_O_6_","Na Al Si O","","R050220 R070117","2502","Burma","1863","Approved","Pyroxene","pyroxene","Damour A A (1863) Notice et analyse sur le jade vert. Réunion de cette matière minérale à la famille des Wernerites, Comptes Rendus Hebdomadaires des Séances de l’Académie des Sciences 56, 861-865","monoclinic","2038","Na Al Si O","Jd"
"Jimthompsonite","Mg_5_Si_6_O_16_(OH)_2_","Mg_5_Si_6_O_16_(OH)_2_","Mg Si O H","IMA1977-011","","2535","USA","1977","Approved"," "," ","Veblen D R, Burnham C W (1978) New biopyriboles from Chester, Vermont: I. Descriptive mineralogy, American Mineralogist 63, 1000-1009","orthorhombic","3000","Mg Si O H","Jim"
"Joegoldsteinite","Mn^2+^Cr^3+^_2_S^2-^_4_","MnCr_2_S_4_","Mn Cr S","IMA2015-049","","6449","USA","2015","Approved","Spinel"," ","Isa J, Ma C, Rubin A E (2016) Joegoldsteinite: A new sulfide mineral (MnCr_2_S_4_) from the Social Circle IVA iron meteorite. American Mineralogist 101, 1217-1221","cubic","","Mn^2+ Cr^3+ S^2-","Jgs"
"Johnsomervilleite","Na_10_Ca_6_Mg_18_Fe^2+^_25_(PO_4_)_36_","Na_10_Ca_6_Mg_18_Fe^2+^_25_(PO_4_)_36_","Na Ca Mg Fe P O","IMA1979-032","","2546","United Kingdom","1979","Approved","Fillowite","fillowite","Livingstone A (1980) Johnsomervilleite, a new transition-metal phosphate mineral from the Loch Quoich area, Scotland, Mineralogical Magazine 43, 833-836","hexagonal","1804","Na Ca Mg Fe^2+ P O","Jsv"
"Kaersutite","NaCa_2_(Mg_3_AlTi^4+^)(Si_6_Al_2_)O_22_O_2_","NaCa_2_(Mg_3_AlTi^4+^)(Si_6_Al_2_)O_22_O_2_","Na Ca Mg Al Ti Si O","","R070128 R141092","2568","Denmark (Greenland)","1893","Approved|Redefined","Amphibole","amphibole-group 2 Ca","Lorenzen J (1893) Undersøgelse af Mineralier fra Grønland. Meddelelser om Grønland 7, 1-31

Chemical formula changed from NaCa_2_(Mg_4_Ti)(Si_6_Al_2_)O_22_O(OH) to NaCa_2_(Mg_3_TiAl)(Si_6_Al_2_)O_22_O_2_:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","monoclinic","2710","Na Ca Mg Al Ti^4+ Si O","Krs"
"Kalininite","Zn^2+^Cr^3+^_2_S^2-^_4_","ZnCr_2_S_4_","Zn Cr S","IMA1984-028","","2576","Russia","1984","Approved","Spinel","linnaeite","Reznickij L Z, Skl'arov E V, Ustschapovskaya Z F (1985) Kalininite ZnCr_2_S_4_ - a new natural sulphospinel, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 114(5), 622-627","cubic","481","Zn^2+ Cr^3+ S^2-","Kal"
"Keilite","Fe^2+^S^2-^","FeS","Fe S","IMA2001-053","R070104","2616","Canada (meteorite)","2001","Approved","Rocksalt","galena","Shimizu M, Yoshida H, Mandarino J A (2002) The new mineral species keilite, (Fe,Mg)S, the iron-dominant analogue of niningerite, The Canadian Mineralogist 40, 1687-1692","cubic","","Fe^2+ S^2-","Ke"
"Keplerite","Ca_9_(Ca_0.5_[box]_0.5_)Mg(PO_4_)_7_","Ca_9_(Ca_0.5_[box]_0.5_)Mg(PO_4_)_7_","Ca Mg P O","IMA2019-108","","6991","Israel (meteorite)","2020","Pending publication|Approved","Cerite"," ","Britvin, S.N., Galuskina, I.O., Vlasenko, N.S., Vereshchagin, O.S., Bocharov, V.N., Krzhizhanovskaya, M.G., Shilovskikh, V.V., Galuskin, E.V., Vapnik, Y. and Obolonskaya, E.V. (2020) Keplerite, IMA 2019-108. CNMNC Newsletter No. 54; Mineralogical Magazine, 84, https://doi.org/10.1180/mgm.2020.21","hexagonal","","Ca Mg P O","Kep"
"Khatyrkite","CuAl_2_","CuAl_2_","Cu Al","IMA1983-085","","2640","Russia (meteorite)","1983","Approved","Khatyrkite"," ","Razin L V, Rudashevskii N S, Vyal'sov L N (1985) New natural intermetallic compounds of aluminum, copper and zinc – khatyrkite CuAl_2_, cupalite CuAl and zinc aluminides – from hyperbasites of dunite–harzburgite formation, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 114(1), 90-100","tetragonal","","Cu Al","Ktk"
"Kirschsteinite","CaFe^2+^SiO_4_","CaFe^2+^(SiO_4_)","Ca Fe Si O","","R070266","2663","Democratic Republic of the Congo","1957","Grandfathered|Approved","Olivine","olivine","Sahama T G, Hytönen K (1957) Kirschsteinite, a natural analogue to synthetic iron monticellite, from the Belgian Congo, Mineralogical Magazine 31, 698-699","orthorhombic","4568.5","Ca Fe^2+ Si O","Kir"
"Kosmochlor","NaCr^3+^Si_2_O_6_","NaCr^3+^Si_2_O_6_","Na Cr Si O","","R120015","2701","Mexico","1897","Approved","Pyroxene","pyroxene","Laspeyres H (1897) Die steinigen Gemengtheile in Meteoreisen von Toluca in Mexico. Kosmochlor, ein neues kosmisches Mineral. Zeitschrift für Krystallographie und Mineralogie 27, 586-600","monoclinic","4620","Na Cr^3+ Si O","Kos"
"Krinovite","Na_4_(Mg_8_Cr^3+^_4_)O_4_[Si_12_O_36_]","Na_4_[Mg_8_Cr^3+^_4_]O_4_[Si_12_O_36_]","Na Mg Cr O Si","IMA1967-016","","2720","USA (meteorite)","1967","Approved","Sapphirine","aenigmatite","Olsen E, Fuchs L (1968) Krinovite, NaMg_2_CrSi_3_O_10_: a new meteorite mineral, Science 161, 786-787","triclinic","4620","Na Mg Cr^3+ O Si","Kvi"
"Kryachkoite","(Al,Cu)_6_(Fe,Cu)","(Al,Cu)_6_(Fe,Cu)","Al Cu Fe","IMA2016-062","","6589","Russia (meteorite)","2016","Approved"," "," ","Ma C, Lin C, Bindi L, Steinhardt P J (2017) Hollisterite (Al_3_Fe), kryachkoite (Al,Cu)_6_(Fe,Cu), and stolperite (AlCu): Three new minerals from the Khatyrka CV3 carbonaceous chondrite. American Mineralogist 102, 690-693

","orthorhombic","","Al Cu Fe","Kyh"
"Kuratite","Ca_2_(Fe^2+^_5_Ti^4+^)O_2_[Si_4_Al_2_O_18_]","Ca_2_(Fe^2+^_5_Ti)O_2_[Si_4_Al_2_O_18_]","Ca Fe Ti O Si Al","IMA2013-109","","6268","Argentina (meteorite)","2013","Approved","Sapphirine"," ","Hwang S L, Shen P, Chu H T, Yui T F, Varela M E, Iizuka Y (2016) Kuratite, Ca_4_(Fe_10_^2+^Ti_2_)O_4_[Si_8_Al_4_O_36_], the Fe^2+^-analogue of rhönite, a new mineral from the D'Orbigny angrite meteorite. Mineralogical Magazine 80, 1067-1076","triclinic","","Ca Fe^2+ Ti^4+ O Si Al","Kur"
"Liebermannite","KAlSi_3_O_8_","KAlSi_3_O_8_","K Al Si O","IMA2013-128","","6287","Nigeria (meteorite)","2013","Approved","Coronadite"," ","Ma C, Tschauner O, Beckett J R, Rossman G R, Prescher C, Prakapenka V B, Bechtel H A, Macdowell A (2018) Liebermannite, KAlSi_3_O_8_, a new shock-metamorphic, high-pressure mineral from the Zagami Martian meteorite. Meteoritics and Planetary Science 53, 50-61","tetragonal","","K Al Si O","Lbm"
"Lingunite","NaAlSi_3_O_8_","NaAlSi_3_O_8_","Na Al Si O","IMA2004-054","","5538","China (meteorite)","2000","Approved","Coronadite"," ","Gillet P, Chen M, Dubrovinsky L, El Goresy A (2000) Natural NaAlSi_3_O_8_-hollandite in the shocked Sixiangkou meteorite, Science 287, 1633-1636","tetragonal","","Na Al Si O","Lgn"
"Liuite","Fe^2+^Ti^4+^O_3_","FeTiO_3_","Fe Ti O","IMA2017-042a","","6837","India (meteorite)","2018","Pending publication|Approved","Corundum"," ","Ma, C. and Tschauner, O. (2018) Liuite, IMA 2017-042a. CNMNC Newsletter No. 46, December 2018, page 1378; Mineralogical Magazine, 82, 1369–1379","orthorhombic","","Fe^2+ Ti^4+ O","Liu"
"Lonsdaleite","C","C","C","IMA1966-044","","2883","USA","1966","Approved"," "," ","Frondel C, Marvin U B (1967) Lonsdaleite, a hexagonal polymorph of diamond, Nature 214, 587-589","hexagonal","4620","C","Lon"
"Maghemite","(Fe^3+^_0.67_[box]_0.33_)Fe^3+^_2_O_4_","(Fe^3+^_0.67_[box]_0.33_)Fe^3+^_2_O_4_","Fe O","","","2928","South Africa","1927","Grandfathered|Approved","Spinel"," ","Wagner P A (1927) Changes in the oxidation of iron in magnetite, Economic Geology 22, 845-846","cubic|tetragonal","4620","Fe^3+ O","Mgh"
"Magnesiochromite","MgCr^3+^_2_O_4_","MgCr_2_O_4_","Mg Cr O","","R050399 R060796 R060797","2934","Germany","1873","Grandfathered|Approved","Spinel","spinel","Websky M (1873) Ueber Grochauit und Magnochromit, Zeitschrift der Deutschen Geologischen Gesellschaft 25, 394-398","cubic","3100","Mg Cr^3+ O","Mchr"
"Magnesio-hornblende","[box]Ca_2_(Mg_4_Al)(Si_7_Al)O_22_(OH)_2_","[box]Ca_2_(Mg_4_Al)(Si_7_Al)O_22_(OH)_2_","Ca Mg Al Si O H","IMA2017-059","","2950","Namibia","1965","Approved","Amphibole","amphibole-group 2 Ca","Trojer F, Walitizi E M (1965) Strukturuntersuchung an einer Hornblende aus dem eklogitischen Gestein von Stramez, sudliche Koralpe, Tschermaks Mineralogische und Petrographische Mitteilungen 10, 233-240

Chemical formula revised:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup, American Mineralogist 97, 2031-2048","monoclinic","2639","Ca Mg Al Si O H","Mhbl"
"Magnetite","Fe^2+^Fe^3+^_2_O_4_","Fe^2+^Fe^3+^_2_O_4_","Fe O","","R060191 R060222 R060656 R061111 R080025 R140861","2965","?","1789","Grandfathered|Approved","Spinel","spinel","Hoffmann C A S (1789) Mineralsystem des Herrn Inspektor Werners mit dessen erlaubnis herausgegeben von C A S Hoffmann. 131) Magnetischer=Eisenstein, Bergmannisches Journal 1, 369-398

Haidinger W (1845) Zweite Klasse: Geogenide. XI. Ordnung, Erze. X. Eisennerz. Magnetit., in Handbuch der Bestimmenden Mineralogie, Bei Braumüller and Seidel (Wien) 546-555","cubic","4700","Fe^2+ Fe^3+ O","Mag"
"Majindeite","Mg_2_Mo^4+^_3_O_8_","Mg_2_Mo_3_O_8_","Mg Mo O","IMA2012-079","","6135","Mexico (meteorite)","2012","Approved","Nolanite"," ","Ma C, Beckett J R (2016) Majindeite, Mg_2_Mo_3_O_8_, a new mineral from the Allende meteorite and a witness to post-crystallization oxidation of a Ca-Al-rich refractory inclusion. American Mineralogist 101, 1161-1170","hexagonal","4567.61","Mg Mo^4+ O","Mjd"
"Majorite","Mg_3_(MgSi)(SiO_4_)_3_","Mg_3_(MgSi)(SiO_4_)_3_","Mg Si O","IMA1969-018","R210005","2972","Australia","1969","Approved","Garnet","garnet","Smith J V, Mason B (1970) Pyroxene-garnet transformation in Coorara meteorite, Science 168, 832-833

Chemical formula changed from Mg_3_(Fe,Al,Si)_2_(SiO_4_)_3_:
Grew E S, Locock A J, Mills S J, Galuskina I O, Galuskin E V, Hålenius U (2013) Nomenclature of the garnet supergroup. American Mineralogist 98, 785-811","tetragonal|cubic","","Mg Si O","Maj"
"Margarite","CaAl_2_(Si_2_Al_2_)O_10_(OH)_2_","CaAl_2_Si_2_Al_2_O_10_(OH)_2_","Ca Al Si O H","","R060839","3026","Austria","1821","Approved","Mica, Clay","mica-brittle micas","Senger W E (1821) Lepidolith, in Versuch einer Oryctographie der gefürsteten Grafschaft Tirol, Wagner'schen Schristen (Innsbruck) 32-33","monoclinic","4567.61","Ca Al Si O H","Mrg"
"Marialite","Na_4_Al_3_Si_9_O_24_Cl","Na_4_Al_3_Si_9_O_24_Cl","Na Al Si O Cl","","R040043 R040113 R050123 R060297 R060469 R060458 R060526 R070689 R100112 R100167","3028","Italy","1866","Grandfathered|Approved","Scapolite","scapolite","Originally named marialith:
vom Rath G (1866) Mineralogisch-geognostische Fragmente aus Italien, Zeitschrift der Deutschen Geologischen Gesellschaft 18, 487-642","tetragonal","2038","Na Al Si O Cl","Mar"
"Marićite","NaFe^2+^PO_4_","NaFe^2+^(PO_4_)","Na Fe P O","IMA1976-024","R070273","3029","Canada","1976","Approved"," ","triphylite","Sturman B D, Mandarino J A, Corlett M I (1977) Marićite, a sodium iron phosphate, from the Big Fish River area, Yukon Territory, Canada, The Canadian Mineralogist 15, 396-398","orthorhombic","330","Na Fe^2+ P O","Mrć"
"Matyhite","Ca_9_(Ca_0.5_[box]_0.5_)Fe^2+^(PO_4_)_7_","Ca_9_(Ca_0.5_[box]_0.5_)Fe^2+^(PO_4_)_7_","Ca Fe P O","IMA2015-121","","6522","Argentina","2016","Approved","Cerite"," ","Hwang S L, Shen P, Chu H T, Yui T F, Varela M E, Iizuka Y (2019) New minerals tsangpoite Ca_5_(PO_4_)_2_(SiO_4_) and matyhite Ca_9_(Ca_0.5_[box]_0.5_)Fe(PO_4_)_7_ from the D'Orbigny angrite. Mineralogical Magazine 83, 293-313","hexagonal","","Ca Fe^2+ P O","Myh"
"Meionite","Ca_4_Al_6_Si_6_O_24_(CO_3_)","Ca_4_Al_6_Si_6_O_24_(CO_3_)","Ca Al Si O C","","R040169","3077","Italy","1801","Grandfathered|Approved","Scapolite","scapolite","Haüy R J (1801) Meïonite, Traité de Minéralogie 2, 586-590","tetragonal","2485","Ca Al Si O C","Me"
"Melliniite","(Ni,Fe)_4_P","(Ni,Fe)_4_P","Ni Fe P","IMA2005-027","","5298","Morocco (meteorite)","2005","Approved"," "," ","Pratesi G, Bindi L, Moggi-Cecchi V (2006) Icosahedral coordination of phosphorus in the crystal structure of melliniite, a new phosphide mineral from the Northwest Africa 1054 acapulcoite, American Mineralogist 91, 451-454","cubic","","Ni Fe P","Mli"
"Mercury","Hg","Hg","Hg","","R070277","3098","unknown","0","Grandfathered|Approved"," "," ","Mineral name has been known since antiquity and predates any formal descriptive publication","","2900","Hg","Hg"
"Merrihueite","(K,Na)_2_(Fe^2+^,Mg)_5_Si_12_O_30_","(K,Na)_2_(Fe^2+^,Mg)_5_Si_12_O_30_","K Na Fe Mg Si O","IMA1965-020","","3103","Romania","1965","Approved","Milarite","milarite","Dodd R T, Van Schmus W R, Marvin U B (1965) Merrihueite, a new alkali-ferromagnesian silicate from the Mezo-Madaras chondrite, Science 149, 972-974","hexagonal","","K Na Fe^2+ Mg Si O","Mhu"
"Merrillite","Ca_9_NaMg(PO_4_)_7_","Ca_9_NaMg(PO_4_)_7_","Ca Na Mg P O","IMA1976 s.p.","R150063","5059","Italy (meteorite) / India (meteorite) / Poland (meteorite) / USA (meteorite)","1917","Approved|Redefined","Cerite"," ","Wherry E T (1917) Merrillite, meteoritic calcium phosphate, American Mineralogist 2, 119-119","hexagonal","4700","Ca Na Mg P O","Mer"
"Molybdenite","Mo^4+^S^2-^_2_","MoS_2_","Mo S","","R050209 R060124","3192","unknown","1796","Grandfathered|Approved","Molybdenite","molybdenite","Kirwan R (1796) Chapter XIX. Molybdenite, in Elements of Mineralogy, Volume 2, P. Elmsly (London) 319-323","hexagonal","4567.61","Mo^4+ S^2-","Mol"
"Moncheite","Pt(Te,Bi)_2_","Pt(Te,Bi)_2_","Pt Te Bi","","","3202","Russia","1963","Approved","Melonite","melonite","Genkin A D, Zhuravlev N N, Smirnova E M (1963) Moncheite and kotulskite - new minerals - and the composition of michenerite, Zapiski Vsesoyuznogo Mineralogicheskogo Obshchestva 92(1), 33-50","hexagonal","3254","Pt Te Bi","Mon"
"Monticellite","CaMgSiO_4_","CaMg(SiO_4_)","Ca Mg Si O","","R040115 R100106 R100107 R100108","3215","Italy","1831","Grandfathered|Approved","Olivine","olivine","Brooke H J (1831) On monticellite, a new species of mineral; on the character of zoizite; and on cupreous sulphate of lead, Philosophical Magazine 10, 265-268","orthorhombic","4567.61","Ca Mg Si O","Mtc"
"Montmorillonite","(Na,Ca)_0.3_(Al,Mg)_2_Si_4_O_10_(OH)_2_·nH_2_O","(Na,Ca)_0.3_(Al,Mg)_2_Si_4_O_10_(OH)_2_·nH_2_O","Na Ca Al Mg Si O H","","R110052 R110053","3216","France","1847","Grandfathered|Approved","Clay, Smectite-vermiculite","smectite","Originally named montmorillonniste:
Mauduyt L (1847) Un mot sur un morceau de quartz d'une variété particulière, ainsi que sur une substance minérale trouvée dans le département de la Vienne, Bulletin de la Société Géologique de France 4, 168-170","monoclinic|unknown, triclinic","4567.61","Na Ca Al Mg Si O H","Mnt"
"Moraskoite","Na_2_Mg(PO_4_)F","Na_2_Mg(PO_4_)F","Na Mg P O F","IMA2013-084","","6243","Poland (meteorite)","2013","Approved","Moraskoite"," ","Karwowski Ł, Kusz J, Muszyński A, Kryza R, Sitarz, Galuskin E V (2015) Moraskoite, Na_2_Mg(PO_4_)F, a new mineral from the Morasko IAB-MG iron meteorite (Poland). Mineralogical Magazine 79, 387-398","orthorhombic","","Na Mg P O F","Mok"
"Murchisite","Cr_5_S_6_","Cr_5_S_6_","Cr S","IMA2010-003","","5830","Australia (meteorite)","2010","Approved"," "," ","Ma C, Beckett J R, Rossman G R (2011) Murchisite, Cr_5_S_6_, a new mineral from the Murchison meteorite, American Mineralogist 96, 1905-1908","hexagonal","4700","Cr S","Mur"
"Naquite","FeSi","FeSi","Fe Si","IMA2010-010","","5837","China","2010","Approved","Brownleeite"," ","Shi N, Bai W, Li G, Xiong M, Yang J, Ma Z, Rong H (2012) Naquite, FeSi, a new mineral species from Luobusha, Tibet, Western China. Acta Geologica Sinica 86, 533-538","cubic","320","Fe Si","Naq"
"Nepheline","Na_3_K(Al_4_Si_4_O_16_)","Na_3_K(Al_4_Si_4_O_16_)","Na K Al Si O","IMA2018 s.p.","R040025 R060581 R090059","3329","Italy","1801","Grandfathered|Approved","Tridymite-Nepheline, Tridymite-Nepheline","nepheline","Haüy R J (1801) Népheline, Traité de minéralogie 3, 186-190

Chemical formula changed from NaAlSiO_4_:
Hamada M, Akasaka M, Ohfuji H (2019) Crystal chemistry of K-rich nepheline in nephelinite from Hamada, Shimane Prefecture, Japan. Mineralogical Magazine 83, 239-247","hexagonal","4700","Na K Al Si O","Nph"
"Nickelphosphide","Ni_3_P","Ni_3_P","Ni P","IMA1998-023","R070134","3352","USA (meteorite)","1998","Approved"," "," ","Britvin S N, Kolomensky V D, Boldyreva M M, Bogdanova A N, Kretser Y L, Boldyreva O N, Rudashesky N S (1999) Nickelphosphide (Ni,Fe)_3_P, the nickel analog of schreibersite, Zapiski Vserossijskogo Mineralogicheskogo Obshchestva 128(3), 64-72","tetragonal","4620","Ni P","Nic"
"Niggliite","PtSn","PtSn","Pt Sn","","","3358","South Africa","1936","Grandfathered|Approved","Nickeline","nickeline","Scholtz D L (1936) The magmatic nickelferous ore deposits of East Griqualand and Pondoland. Transactions of the Geological Society of South Africa 39, 184-186","hexagonal","2507","Pt Sn","Nig"
"Niningerite","MgS^2-^","MgS","Mg S","IMA1966-036","","3362","Azerbaijan (meteorite)","1966","Approved","Rocksalt","galena","Keil K, Snetsinger K G (1967) Niningerite: A new meteoritic sulfide, Science 155, 451-453","cubic","4563","Mg S^2-","Nng"
"Nontronite","Na_0.3_Fe^3+^_2_(Si,Al)_4_O_10_(OH)_2_·nH_2_O","Na_0.3_Fe^3+^_2_(Si,Al)_4_O_10_(OH)_2_·nH_2_O","Na Fe Si Al O H","","R070286","3379","France","1827","Approved","Clay, Smectite-vermiculite","smectite","Berthier P (1827) Nontronite, nouveau minéral découvert dans le département de la Dordogne, Annales de Chimie et de Physique 36, 22-27","monoclinic|triclinic, unknown","3411","Na Fe^3+ Si Al O H","Non"
"Nuwaite","Ni_6_GeS_2_","Ni_6_GeS_2_","Ni Ge S","IMA2013-018","","6179","Mexico (meteorite)","2013","Approved","Nuwaite"," ","Ma C, Beckett J R (2018) Nuwaite (Ni_6_GeS_2_) and butianite (Ni_6_SnS_2_), two new minerals from the Allende meteorite: Alteration products in the early solar system. American Mineralogist 103, 1918-1924","tetragonal","4567.61","Ni Ge S","Nuw"
"Oldhamite","CaS^2-^","CaS","Ca S","","","3413","India","1863","Grandfathered|Approved","Rocksalt","galena","Maskelyne N S (1863) On aërolites, Report of the Thirty-second Meeting of the British Association for the Advancement of Science 32, 188-190","cubic","4563","Ca S^2-","Old"
"Omeiite","Os^3+^(As_2_)^3-^","OsAs_2_","Os As","","","3424","China","1978","Approved","Löllingite","Marcasite-Löllingite-Löllingite subgroup","Yingxin R, Qinde H, Jingao X (1978) A preliminary study on the new mineral of platinum group - omeiite OsAs_2_, Acta Geologica Sinica 52, 163-167","orthorhombic","2700","Os^3+ As","Ome"
"Osbornite","Ti^3+^N^3-^","TiN","Ti N","","","3457","India (meteorite)","1870","Grandfathered|Approved","Rocksalt"," ","Story-Maskelyne N (1870) X. On the mineral constituents of meteorites. Philosophical Transactions of the Royal Society of London 160, 189-214","cubic","2742","Ti^3+ N^3-","Obn"
"Oxyphlogopite","K(Mg,Ti^4+^,Fe^3+^,Fe^2+^)_3_[(Si,Al)_4_O_10_](O,F)_2_","K(Mg,Ti,Fe)_3_[(Si,Al)_4_O_10_](O,F)_2_","K Mg Ti Fe Si Al O F","IMA2009-069","R141078 R141079","5798","Germany","2009","Approved","Mica"," ","Chukanov N V, Mukhanova A A, Rastsvetaeva R K, Belakovskiy D I, Möckel S, Karimova O V, Britvin S N, Krivovichev S V (2010) Oxyphlogopite K(Mg,Ti,Fe)<sub>3</sub>[(Si,Al)<sub>4</sub>O<sub>10</sub>](O,F)<sub>2</sub>, a new mica group mineral, Zapiski Rossiiskogo Mineralogicheskogo Obshchetstva 139(3), 31-40","monoclinic","354","K Mg Ti^4+ Fe^3+ Fe^2+ Si Al O F","Ophl"
"Panethite","(Na,Ca,K)_1-x_(Mg,Fe^2+^,Mn^2+^)PO_4_","(Na,Ca,K)_1-x_(Mg,Fe^2+^,Mn)PO_4_","Na Ca K Mg Fe Mn P O","IMA1966-035","","3495","USA","1966","Approved"," "," ","Fuchs L H, Olsen E, Henderson E P (1967) On the occurrence of brianite and panethite, two new phosphate minerals from the Dayton meteorite, Geochimica et Cosmochimica Acta 31, 1711-1719","monoclinic","","Na Ca K Mg Fe^2+ Mn^2+ P O","Pne"
"Paragonite","NaAl_2_(Si_3_Al)O_10_(OH)_2_","NaAl_2_(Si_3_Al)O_10_(OH)_2_","Na Al Si O H","IMA1998 s.p.","R050447","3510","Switzerland","1843","Approved","Mica, Clay","mica-true micas","Schaffhüutl C (1843) Chemisch-mineralogische Untersuchungen: Untersuchung einiger talkartigen Mineralien. Paragonit, Annalen der Chemie und Pharmacie, Heidelberg 46, 325-347","monoclinic","3026","Na Al Si O H","Pg"
"Pentlandite","(Ni,Fe)_9_S_8_","(Ni,Fe)_9_S_8_","Ni Fe S","","R060144","3576","United Kingdom","1856","Grandfathered|Approved","Pentlandite","pentlandite","Dufrénoy A (1856) Pentlandite, in Traité de Minéralogie, Volume 2, Victor Dalmont (Paris) 549-553","cubic","4700","Ni Fe S","Pn"
"Perovskite","CaTi^4+^O_3_","CaTiO_3_","Ca Ti O","","R050456 R060345 R110178 R120121 R130037","3587","Russia","1839","Grandfathered|Approved","Perovskite","perovskite","Rose G (1839) Beschreibung einiger neuen mineralien des Urals, Annalen der Physik und Chemie 48, 551-573","orthorhombic|cubic, monoclinic","4700","Ca Ti^4+ O","Prv"
"Perryite","(Ni,Fe)_8_(Si,P)_3_","(Ni,Fe)_8_(Si,P)_3_","Ni Fe Si P","IMA1968 s.p.","R070052","3591","Malawi / Oman (meteorite)","1965","Approved"," "," ","Fredriksson K, Henderson E P (1965) The Horse Creek, Baca County, Colorado, iron meteorite, Transactions of the American Geophysical Union 46, 121-121

Mineral name rejected because of inadequate description:
International Mineralogical Association (1968) International Mineralogical Association: Commission on new minerals and mineral names, Mineralogical Magazine 36, 1143-1145

Redefined:
Reed S J B (1968) Perryite in the Kota-Kota and South Oman enstatite chondrites, Mineralogical Magazine 36, 850-854

Chemical formula changed from (Ni,Fe)_2_(Si,P):
Okada A, Kobayashi K, Ito T, Sakurai T (1991) Structure of synthetic perryite, (Ni,Fe)_8_(Si,P)_3_, Acta Crystallographica C47, 1358-1361","hexagonal","536.5","Ni Fe Si P","Pry"
"Phlogopite","KMg_3_(Si_3_Al)O_10_(OH)_2_","KMg_3_(AlSi_3_O_10_)(OH)_2_","K Mg Al Si O H","","R040144 R050068 R050485 R070330","3615","unknown","1841","Grandfathered|Approved","Mica, Clay","mica-true micas","Breithaupt A (1841) Phengites phlogopites, Vollständiges Handbuch der Mineralogie 2, 398-399","monoclinic|hexagonal","3200","K Mg Si Al O H","Phl"
"Pigeonite","(Mg,Fe^2+^,Ca)SiO_3_","(Mg,Fe,Ca)_2_Si_2_O_6_","Mg Fe Ca Si O","IMA1988 s.p.","R200002","3638","USA","1900","Approved","Pyroxene"," ","Winchell A N (1900) Mineralogical and petrographic study of the gabbroid rocks of Minnesota, and more particularly, of the pagioclasytes, The American Geologist 26, 197-245","monoclinic","4568.5","Mg Fe^2+ Ca Si O","Pgt"
