"Mineral Name","RRUFF Chemistry (concise)","IMA Chemistry (concise)","Chemistry Elements","IMA Number","RRUFF IDs","Database ID","Country of Type Locality","Year First Published","IMA Status","Structural Groupname","Fleischers Groupname","Status Notes","Crystal Systems","Oldest Known Age (Ma)","Valence Elements","IMA Mineral Symbol"
"Ferrihydrite","Fe^3+^_10_O_14_(OH)_2_","Fe^3+^_10_O_14_(OH)_2_","Fe O H","IMA1971-015","","1859","Kazakhstan","1971","Approved","Nolanite"," ","Chukhrov F V, Zvyagin B B, Gorshkov A I, Yermilova L P, Balashova V V (1973) Ferrihydrite, Izvestiya Akademii Nauk SSSR 1973, 23-33

Chemical formula redefined:
Michel F M, Ehm L, Antao S M, Lee P L, Chupas P J, Liu G, Strongin D R, Schoonen M A A, Phillips B L, Parise J B (2007) The structure of ferrihydrite, a nanocrystalline material, Science 316, 1726-1729

Chemical formula redefined again:
Paktunc D, Manceau A, Dutrizac J (2013) Incorporation of Ge in ferrihydrite: Implications for the structure of ferrihydrite. American Mineralogist 98, 848-858","hexagonal","2500","Fe^3+ O H","Fhy"
"Ferripyrophyllite","Fe^3+^Si_2_O_5_(OH)","Fe^3+^Si_2_O_5_(OH)","Fe Si O H","IMA1978-062","","1865","Germany","1978","Approved","Clay, Pyrophyllite","talc","Tschuchrow F W, Swjagin B B, Driz W A, Gorschkow A I, Jermilowa L P, Goilo E A, Rudnizkaja E S (1979) Über Ferripyrophyllit. Chemie der Erde 38, 324-330 ","monoclinic","1910","Fe^3+ Si O H","Fprl"
"Ferroaluminoceladonite","KFe^2+^AlSi_4_O_10_(OH)_2_","KFe^2+^AlSi_4_O_10_(OH)_2_","K Fe Al Si O H","IMA1995-019","","1875","New Zealand","1995","Approved|Renamed","Mica","mica-true micas","Li G, Peacor D R, Coombs D S, Kawachi Y (1997) Solid solution in the celadonite family: the new minerals ferroceladonite, K_2_Fe^2+^_2_Fe^3+^_2_Si_8_O_20_(OH)_4_, and ferroaluminoceladonite, K_2_Fe^2+^_2_Al_2_Si_8_O_20_(OH)_4_, American Mineralogist 82, 503-511

Name changed from ferro-aluminoceladonite:
Burke E A J (2008) Tidying up mineral names: an IMA-CNMNC scheme for suffixes, hyphens and diacritical marks, The Mineralogical Record 39, 131-135","monoclinic","164","K Fe^2+ Al Si O H","Facel"
"Ferroceladonite","KFe^2+^Fe^3+^Si_4_O_10_(OH)_2_","KFe^2+^Fe^3+^Si_4_O_10_(OH)_2_","K Fe Si O H","IMA1995-018","R070442","1884","New Zealand","1995","Approved","Mica","mica-true micas","Li G, Peacor D R, Coombs D S, Kawachi Y (1997) Solid solution in the celadonite family: the new minerals ferroceladonite, K_2_Fe^2+^_2_Fe^3+^_2_Si_8_O_20_(OH)_4_, and ferroaluminoceladonite, K_2_Fe^2+^_2_Al_2_Si_8_O_20_(OH)_4_, American Mineralogist 82, 503-511","unknown|monoclinic","413.6","K Fe^2+ Fe^3+ Si O H","Fcel"
"Ferro-ferri-nybøite","NaNa_2_(Fe^2+^_3_Fe^3+^_2_)(Si_7_Al)O_22_(OH)_2_","NaNa_2_(Fe^2+^_3_Fe^3+^_2_)(Si_7_Al)O_22_(OH)_2_","Na Fe Si Al O H","IMA2013-072","","1854","Canada","2013","Approved","Amphibole","amphibole-group 4 Na","Lussier A J, Hawthorne F C, Abdu Y A, Ball N A, Tait K T, Back M E, Steede A H, Taylor R, McDonald A M (2014) Ferro-ferri-nybøite, NaNa_2_(Fe^2+^_3_Fe^3+^_2_)Si_8_O_22_(OH)_2_, a new clinoamphibole from Mont Saint-Hilaire, Québec, Canada: description and crystal structure. The Canadian Mineralogist 52, 1019-1026","monoclinic","413.6","Na Fe^2+ Fe^3+ Si Al O H","Ffnyb"
"Ferrokësterite","Cu^1+^_2_Fe^2+^Sn^4+^S^2-^_4_","Cu_2_FeSnS_4_","Cu Fe Sn S","IMA1985-012","R060870 R110173","1896","United Kingdom","1985","Approved|Renamed","Sphalerite, Stannite","stannite","Kissin S A, Owens D R (1989) The relatives of stannite in the light of new data, The Canadian Mineralogist 27, 673-688

Chemical formula changed from Cu_2_(Fe,Zn)SnS_4_:
Miyawaki R, Hatert F, Pasero M, Mills S J (2019) IMA Commission on New Minerals, Nomenclature and Classification (CNMNC) Newsletter 50. New minerals and nomenclature modifications approved in 2019. Mineralogical Magazine 83, 615-620","tetragonal","359","Cu^1+ Fe^2+ Sn^4+ S^2-","Fkës"
"Ferrosaponite","Ca_0.3_(Fe^2+^,Mg,Fe^3+^)_3_(Si,Al)_4_O_10_(OH)_2_·4H_2_O","Ca_0.3_(Fe^2+^,Mg,Fe^3+^)_3_(Si,Al)_4_O_10_(OH)_2_·4H_2_O","Ca Fe Mg Si Al O H","IMA2002-028","","4997","Russia","2002","Approved","Clay, Smectite-vermiculite","smectite","Chukanov N V, Pekov I V, Zadov A E, Chukanova V N, Mökkel S (2003) Ferrosaponite Ca_0.3_(Fe^2+^,Mg,Fe^3+^)_3_·(Si,Al)_4_O_10_(OH)_2_·4H_2_O, the new trioctahedral smectite, Zapiski Vserossijskogo Mineralogicheskogo Obshchestva 132(2), 68-74","monoclinic","281","Ca Fe^2+ Mg Fe^3+ Si Al O H","Fsap"
"Ferrovalleriite","2(Fe,Cu)S·1.53[(Fe^2+^,Al,Mg)(OH)_2_]","2[(Fe,Cu)S]·1.53[(Fe,Al,Mg)(OH)_2_]","Fe Cu S Al Mg O H","IMA2011-068","","6011","Russia","1970","Approved","Valleriite"," ","Mineral described but not named:
Harris D C, Cabri L J, Stewart J M (1970) A ""valleriite-type"" mineral from Noril'sk, western Siberia. American Mineralogist 55, 2110-2114

Mineral is named:
Pekov I V, Sereda E V, Yapaskurt V O, Polekhovsky Y S, Britvin S N, Chukanov N V (2012) Ferrovalleriite, 2(Fe,Cu)S·1.5Fe(OH)_2_: validation as a mineral species and the new data. Zapiski Rossiiskogo Mineralogicheskogo Obshchetstva 141(6), 29-43","hexagonal","246.9","Fe Cu S Fe^2+ Al Mg O H","Fval"
"Fichtelite","C_19_H_34_","C_19_H_34_","C H","","","1931","Germany","1841","Grandfathered|Approved"," "," ","Bromeis C (1841) Ueber den fichtelite, Annalen der Chemie und Pharmacie, Heidelberg 37, 304-306","monoclinic","337.6","C H","Fic"
"Fluoro-nybøite","NaNa_2_(Mg_3_Al_2_)(Si_7_Al)O_22_F_2_","NaNa_2_(Mg_3_Al_2_)(Si_7_Al)O_22_F_2_","Na Mg Al Si O F","IMA2002-010","","4998","China","2002","Approved|Redefined","Amphibole","amphibole-group 4 Na","Oberti R, Boiocchi M, Smith D C (2003) Fluoronyböite from Jianchang (Su-Lu, China) and nyböite from Nybö (Nordfjord, Norway): a petrological and crystal-chemical comparison of these two high-pressure amphiboles, Mineralogical Magazine 67, 769-782

Name changed from fluoronyböite:
Hawthorne F C, Oberti R, Harlow G E, Maresch W V, Martin R F, Schumacher J C, Welch M D (2012) Nomenclature of the amphibole supergroup. American Mineralogist 97, 2031-2048","monoclinic","","Na Mg Al Si O F","Fnyb"
"Freieslebenite","Ag^1+^Pb^2+^Sb^3+^S^2-^_3_","AgPbSbS_3_","Ag Pb Sb S","","R060174","1997","Germany","1845","Grandfathered|Approved"," "," ","Haidinger W (1845) Zweite Klasse: Geogenide. XIV. Ordnung. Glanze. VII. Antimonglanz. Freieslebenit., in Handbuch der Bestimmenden Mineralogie, Bei Braumüller and Seidel (Wien) 563-570","monoclinic","2735","Ag^1+ Pb^2+ Sb^3+ S^2-","Flb"
"Fukuchilite","Cu^2+^_3_Fe^2+^(S_2_)^2-^_4_","Cu_3_FeS_8_","Cu Fe S","IMA1967-009","","2009","Japan","1967","Approved","Pyrite","pyrite","Kajiwara Y (1969) Fukuchilite, Cu_3_FeS_8_, a new mineral from the Hanawa mine, Akita Prefecture, Japan, Mineralogical Journal 5, 399-416","cubic","70","Cu^2+ Fe^2+ S","Fuk"
"Gabrielite","Tl_2_AgCu_2_As_3_S_7_","Tl_2_AgCu_2_As_3_S_7_","Tl Ag Cu As S","IMA2002-053","","5205","Switzerland","2002","Approved"," "," ","Graeser S, Topa D, Balić-Žunić T, Makovicky E (2006) Gabrielite, Tl_2_AgCu_2_As_3_S_7_, a new species of thallium sulfosalt from Lengenbach, Binntal, Switzerland, The Canadian Mineralogist 44, 135-140","triclinic","245","Tl Ag Cu As S","Gab"
"Galena","Pb^2+^S^2-^","PbS","Pb S","","R060187 R070325","2026","unknown","0","Grandfathered|Approved","Rocksalt","galena","Mineral name has been known since antiquity and predates any formal descriptive publication","cubic","4000","Pb^2+ S^2-","Gn"
"Galenobismutite","Pb^2+^Bi^3+^_2_S^2-^_4_","PbBi_2_S_4_","Pb Bi S","","R110057","2027","Sweden","1878","Grandfathered|Approved","Kobellite"," ","Sjögren H (1878) Om några vismutmineralier från Nordmarks grufvor i Vermland I. Gedigen vismut, Geologiska Föreningens i Stockholm Förhandlingar 4, 106-111","orthorhombic","3200","Pb^2+ Bi^3+ S^2-","Gbit"
"Gallite","Cu^1+^Ga^3+^S^2-^_2_","CuGaS_2_","Cu Ga S","","","2031","Democratic Republic of the Congo / Namibia","1958","Grandfathered|Approved","Chalcopyrite","chalcopyrite","Strunz H, Geier B H, Seeliger E (1958) Gallit, CuGaS_2_, das erste selbständige galliummineral, und seine verbreitung in den Erzen der Tsumeb- und Kipushi-Mine, Neues Jahrbuch für Mineralogie, Monatshefte 1958, 241-264","tetragonal","541","Cu^1+ Ga^3+ S^2-","Gal"
"Geikielite","MgTi^4+^O_3_","MgTiO_3_","Mg Ti O","","R070479","2060","Sri Lanka","1893","Grandfathered|Approved","Corundum","ilmenite","Dick A (1893) On geikielite, a new mineral from Ceylon, Mineralogical Magazine 10, 145-147","hexagonal","4330","Mg Ti^4+ O","Gk"
"Geocronite","Pb^2+^_14_(Sb^3+^,As^3+^)_6_S^2-^_23_","Pb_14_(Sb,As)_6_S_23_","Pb Sb As S","","","2064","Sweden","1841","Grandfathered|Approved","Geocronite"," ","Svanberg L F (1841) Undersökning af geokronit och hydrofit, tvenne inom Sverige förekommande nya mineralier, Kongliga Svenska Vetenskaps-Akademiens Handlingar 1839, 184-187","monoclinic","2816","Pb^2+ Sb^3+ As^3+ S^2-","Geo"
"Gianellaite","[(N^3-^Hg^2+^_2_)_2_](S^6+^O_4_)(H_2_O)_<i>x</i>_","(Hg_2_N)_2_(SO_4_)(H_2_O)_x_","Hg N S O H","IMA1972-020","R130648","2080","USA","1972","Approved"," "," ","Tunell G, Fahey J J, Daugherty F W, Gibbs G V (1977) Gianellaite, a new mercury mineral, Neues Jahrbuch für Mineralogie, Monatshefte 1977, 119-131

Chemical formula revised from (Hg_2_N)_2_(SO_4_) to [(NHg_2_)_2_](SO_4_)(H_2_O)_<i>x</i>_:
Cooper M A, Abdu Y A, Hawthorne F C, Kampf A R (2016) The crystal structure of gianellaite, [(NHg_2_)_2_](SO_4)_(H_2_O)_<i>x</i>_, a framework of (NHg_4_) tetrahedra with ordered (SO_4_) groups in the interstices. Mineralogical Magazine 80, 869-875 ","cubic","429.7","N^3- Hg^2+ S^6+ O H","Gia"
"Gilalite","Cu^2+^_5_Si_6_O_17_·7H_2_O","Cu_5_Si_6_O_17_·7H_2_O","Cu Si O H","IMA1979-021","","2082","USA","1979","Approved"," "," ","Cesbron F P, Williams S A (1980) Apachite and gilalite, two new copper silicates from Christmas, Arizona, Mineralogical Magazine 43, 639-641","monoclinic","1000","Cu^2+ Si O H","Gil"
"Gmelinite-Ca","Ca_2_(Si_8_Al_4_)O_24_·11H_2_O","Ca_2_(Si_8_Al_4_)O_24_·11H_2_O","Ca Si Al O H","IMA1997s.p.","R061130 R070283","2108","Italy","1978","Approved","Gmelinite","zeolite-gmelinite series","Demonstrated the existence of Ca-rich gmelinite:
Passaglia E, Pongiluppi D, Vezzalini G (1978) The crystal chemistry of gmelinites. Neues Jahrbuch für Mineralogie, Monatshefte 1978, 310-324

New mineral name approved:
Coombs D S, Alberti A, Armbruster T, Artioli G, Colella C, Galli E, Grice J D, Liebau F, Mandarino J A, Minato H, Nickel E H, Passaglia E, Peacor D R, Quartieri S, Rinaldi R, Ross M, Sheppard R A, Tillmanns E, Vezzalini G, (1997) Recommended nomenclature for zeolite minerals: report of the Subcommittee on Zeolites of the International Mineralogical Association, Commission on New Minerals and Mineral Names, The Canadian Mineralogist 35, 1571-1606","hexagonal","370","Ca Si Al O H","Gme-Ca"
"Gmelinite-K","K_4_(Si_8_Al_4_)O_24_·11H_2_O","K_4_(Si_8_Al_4_)O_24_·11H_2_O","K Si Al O H","IMA1999-039","","2109","Russia / Italy","1999","Approved","Gmelinite","zeolite-gmelinite series","Khomyakov A P, Polezhaeva L I, Malinovsky Y A (2001) Gmelinite-K (K,Na,Ca)_6_[Al_7_Si_17_O_48_]·22H_2_O, a new zeolite mineral from Lovozero alkaline massif, Kola Peninsola, Russia, Zapiski Vserossijskogo Mineralogicheskogo Obshchestva 130(3), 65-71","hexagonal","370","K Si Al O H","Gme-K"
"Gmelinite-Na","Na_4_(Si_8_Al_4_)O_24_·11H_2_O","Na_4_(Si_8_Al_4_)O_24_·11H_2_O","Na Si Al O H","IMA1997 s.p.","R050371 R060168 R070354 R110191","2110","United Kingdom / Italy","1825","Approved|Renamed","Gmelinite","zeolite-gmelinite series","Brewster D (1825) Description of gmelinite, a new mineral species, Edinburgh Journal of Science 2, 262-267

Name changed from gmelinite:
Coombs D S, Alberti A, Armbruster T, Artioli G, Colella C, Galli E, Grice J D, Liebau F, Mandarino J A, Minato H, Nickel E H, Passaglia E, Peacor D R, Quartieri S, Rinaldi R, Ross M, Sheppard R A, Tillmanns E, Vezzalini G, (1997) Recommended nomenclature for zeolite minerals: report of the Subcommittee on Zeolites of the International Mineralogical Association, Commission on New Minerals and Mineral Names, The Canadian Mineralogist 35, 1571-1606","hexagonal","1160","Na Si Al O H","Gme-Na"
"Godlevskite","(Ni,Fe)_9_S_8_","(Ni,Fe)_9_S_8_","Ni Fe S","IMA1968-032","","2112","Russia","1968","Approved","Pentlandite"," ","Kulagov E A, Evstigneeva T L, Yushko-Zakharova O E (1969) The new nickel sufide godlevskite, Geologiya Rudnykh Mestorozhdenii 11, 115-121","tetragonal|orthorhombic","3640","Ni Fe S","Go"
"Goethite","Fe^3+^O(OH)","FeO(OH)","Fe O H","","R050142 R120086","2115","Germany","1806","Approved","Diaspore","diaspore","Lenz J G (1806) Göthit. in Tabellen über das gesammte Mineralreich, Göpferdts (Jena) 46-46","orthorhombic","4620","Fe^3+ O H","Gth"
"Gold","Au","Au","Au","","R070279","2116","unknown","0","Grandfathered|Approved","Copper","copper","Mineral name has been known since antiquity and predates any formal descriptive publication","cubic","4000","Au","Au"
"Gratonite","Pb^2+^_9_As^3+^_4_S^2-^_15_","Pb_9_As_4_S_15_","Pb As S","","R050365 R060956","2145","Peru","1939","Grandfathered|Approved"," "," ","Palache C, Fisher D J (1939) Gratonite - preliminary description of a new mineral from Cerro de Pasco, Peru. American Mineralogist 24, 136-136","hexagonal","541","Pb^2+ As^3+ S^2-","Gtn"
"Greenockite","Cd^2+^S^2-^","CdS","Cd S","","R060091 R060110 R070017 R090045","2151","United Kingdom","1840","Grandfathered|Approved","Wurtzite","wurtzite","Thompson T (1840) Notice of greenockite, a new mineral species of the order blende, The Edinburgh New Philosophical Journal 28, 390-292","hexagonal","4000","Cd^2+ S^2-","Gnk"
"Gustavite","Ag^1+^Pb^2+^Bi^3+^_3_S^2-^_6_","AgPbBi_3_S_6_","Ag Pb Bi S","IMA1967-048","R100202 R100203 R110004 R110011","5010","Denmark (Greenland)","1967","Approved","Lillianite"," ","Karup-Møller S (1970) Gustavite, a new sulphosalt mineral from Greenland, The Canadian Mineralogist 10, 173-190","monoclinic|orthorhombic","3026","Ag^1+ Pb^2+ Bi^3+ S^2-","Gus"
"Gyrolite","NaCa_16_(Si_23_Al)O_60_(OH)_8_·14H_2_O","NaCa_16_(Si_23_Al)O_60_(OH)_8_·14H_2_O","Na Ca Si Al O H","","R060163","2180","United Kingdom","1851","Grandfathered|Approved","Gyrolite"," ","Anderson T (1851) Description and analysis of gurolite, a new mineral species, The London, Edinburgh, and Dublin Philosophical Magazine and Journal of Science 1, 111-113","triclinic","1000","Na Ca Si Al O H","Gyr"
"Haapalaite","2[(Fe^2+^,Ni^2+^)S^2-^]·1.61[(Mg,Fe^2+^)(OH)_2_]","2[(Fe,Ni)S]·1.61[(Mg,Fe)(OH)_2_]","Fe Ni S Mg O H","IMA1972-021","","2182","Finland","1972","Approved","Valleriite","valleriite","Muhma M, Vuorelainen Y, Häkli T A, Papunen H (1973) Haapalaite, a new nickel-iron sulphide of the valleriite type from East Finland, Bulletin of the Geological Society of Finland 45, 103-106","hexagonal","1959","Fe^2+ Ni^2+ S^2- Mg O H","Ha"
"Halloysite-10Å","Al_2_Si_2_O_5_(OH)_4_·2H_2_O","Al_2_Si_2_O_5_(OH)_4_·2H_2_O","Al Si O H","","","5394","Algeria / Poland","1934","Grandfathered|Approved","Clay, Kaolinite","kaolinite-serpentine-kaolinite subgroup","Originally considered hydrated halloysite:
Hofmann U, Endell K, Wilm D (1934) Röntgenographische und kolloidchemische untersuchungen über ton. Angewandte Chemie 47, 539-558 

Renamed endellite:
Alexander L T, Faust G T, Hendricks S B, Insley H, McMurdie H F (1943) Relationship of the clay minerals halloysite and endellite, American Mineralogist 28, 1-18

Name changed to halloysite-10Å:
Bailey S W (1980) Summary of recommendations of the AIPEA nomenclature committee, The Canadian Mineralogist 18, 143-150","monoclinic","393","Al Si O H","Hly-10Å"
"Halotrichite","Fe^2+^Al_2_(S^6+^O_4_)_4_·22H_2_O","Fe^2+^Al_2_(SO_4_)_4_·22H_2_O","Fe Al S O H","","R060118 R070673","2195","unknown","1777","Grandfathered|Approved","Halotrichite","halotrichite","Originally named halotrichum:
Scopoli J A (1777) Basi Metallica. Halotrichum, in Fundementa Chemiae, Wolfgangum Gerle (Prague) 23-27

Renamed halotrichite:
Glocker E F (1839) 18. Halotrichit, in Grundrib der Mineralogie, mit Einschlub der Geognosie und Petrefactenkunde, Schrag (Nurnberg) 691-691","monoclinic","2600","Fe^2+ Al S^6+ O H","Hth"
"Harmotome","Ba_2_(Si_12_Al_4_)O_32_·12H_2_O","Ba_2_(Si_12_Al_4_)O_32_·12H_2_O","Ba Si Al O H","","R070015 R070016","2206","Germany","1801","Approved","Harmotome","zeolite","Haüy R J (1801) Harmotome, Traité de minéralogie 3, 191-197","monoclinic","2211","Ba Si Al O H","Hrm"
"Haycockite","Cu_4_Fe_5_S_8_","Cu_4_Fe_5_S_8_","Cu Fe S","IMA1971-028","","2221","South Africa","1971","Approved","Chalcopyrite"," ","Cabri L J, Hall S R (1972) Mooihoekite and haycockite, two new copper-iron sulfides, and their relationship to chalcopyrite and talnakhite, American Mineralogist 57, 689-708","orthorhombic","2461","Cu Fe S","Hyc"
"Heazlewoodite","Ni_3_S_2_","Ni_3_S_2_","Ni S","","R061074","2223","Australia","1897","Grandfathered|Approved"," "," ","Smith J H (1897) Heazlewood and Whyte River Districts, Tasmania. Report of the Secretary for Mines 1896-7, 47-47","hexagonal|trigonal","4567.61","Ni S","Hzl"
"Hectorite","Na_0.3_(Mg,Li)_3_Si_4_O_10_(OH)_2_","Na_0.3_(Mg,Li)_3_Si_4_O_10_(F,OH)_2_·nH_2_O","Na Mg Li Si O F H","","R050134","2226","USA","1941","Questionable mineral species|Approved","Clay","smectite","Mineral is described but not named:
Foshag W F, Woodford A O (1936) Bentonitic magnesian clay-mineral from California. American Mineralogist 21, 238-244

The mineral is named:
Strese V H, Hofmann U (1941) Synthese von Magnesiumsilikat-Gelen mit zweidimensional regelmäßiger Struktur. Zeitschrift für Anorganische und Allgemeine Chemie 247, 65-94","unknown","551","Na Mg Li Si O H","Htr"
"Hematite","Fe^3+^_2_O_3_","Fe_2_O_3_","Fe O","","R040024 R050300 R060190 R070240 R110013","2239","unknown","0","Approved","Corundum","hematite","Mineral name has been known since antiquity and predates any formal descriptive publication, for instance,
Agricola G (1556) Hematite. in De Re Metallica, translated by Hoover H C and Hoover L H 1950, 111-111","hexagonal","4620","Fe^3+ O","Hem"
"Hemusite","Cu^1+^_4_Cu^2+^_2_Sn^4+^Mo^4+^S^2-^_8_","Cu^1+^_4_Cu^2+^_2_SnMoS_8_","Cu Sn Mo S","IMA1968-038","R061011","2245","Bulgaria","1968","Approved","Sphalerite"," ","Terziev G I (1971) Hemusite - a complex copper-tin-molybdenum sulfide from the Chelopech ore deposit, Bulgaria, American Mineralogist 56, 1847-1854","cubic","285","Cu^1+ Cu^2+ Sn^4+ Mo^4+ S^2-","Hm"
"Heulandite-Ba","(Ba,Ca,K)_5_(Si_27_Al_9_)O_72_·22H_2_O","(Ba,Ca,K)_5_(Si_27_Al_9_)O_72_·22H_2_O","Ba Ca K Si Al O H","IMA2003-001","","5218","Norway","2003","Approved","Heulandite","zeolite-heulandite series","Larsen A O, Nordrum F S, Döbelin N, Armbruster T, Petersen O V, Erambert M (2005) Heulandite-Ba, a new zeolite species from Norway, European Journal of Mineralogy 17, 143-153","monoclinic","","Ba Ca K Si Al O H","Hul-Ba"
"Heulandite-Ca","(Ca,Na,K)_5_(Si_27_Al_9_)O_72_·26H_2_O","(Ca,Na,K)_5_(Si_27_Al_9_)O_72_·26H_2_O","Ca Na K Si Al O H","IMA1997 s.p.","R040021 R050017 R050097 R050647 R060465 R061012","2262","United Kingdom","1822","Approved|Renamed","Heulandite","zeolite-heulandite series","Brooke H J (1822) On the comptonite of Vesuvius, the brewsterite of Scotland, the stilbite and the heulandite, Edinburgh Philosophy Journal 6, 112-115

Name changed from heulandite:
Coombs D S, Alberti A, Armbruster T, Artioli G, Colella C, Galli E, Grice J D, Liebau F, Mandarino J A, Minato H, Nickel E H, Passaglia E, Peacor D R, Quartieri S, Rinaldi R, Ross M, Sheppard R A, Tillmanns E, Vezzalini G, (1997) Recommended nomenclature for zeolite minerals: report of the Subcommittee on Zeolites of the International Mineralogical Association, Commission on New Minerals and Mineral Names, The Canadian Mineralogist 35, 1571-1606","monoclinic","2000","Ca Na K Si Al O H","Hul-Ca"
"Heulandite-K","(K,Ca,Na)_5_(Si_27_Al_9_)O_72_·26H_2_O","(K,Ca,Na)_5_(Si_27_Al_9_)O_72_·26H_2_O","K Ca Na Si Al O H","IMA1997 s.p.","R061137","2263","Italy","1997","Approved","Heulandite","zeolite-heulandite series","Passaglia E (1969) Le zeoliti di Albero Bassi. Periodico di Mineralogia 38, 237-243

Given a name distinct from heulandite:
Coombs D S, Alberti A, Armbruster T, Artioli G, Colella C, Galli E, Grice J D, Liebau F, Mandarino J A, Minato H, Nickel E H, Passaglia E, Peacor D R, Quartieri S, Rinaldi R, Ross M, Sheppard R A, Tillmanns E, Vezzalini G, (1997) Recommended nomenclature for zeolite minerals: report of the Subcommittee on Zeolites of the International Mineralogical Association, Commission on New Minerals and Mineral Names, The Canadian Mineralogist 35, 1571-1606","","413.6","K Ca Na Si Al O H","Hul-K"
"Heulandite-Na","(Na,Ca,K)_6_(Si,Al)_36_O_72_·22H_2_O","(Na,Ca,K)_6_(Si,Al)_36_O_72_·22H_2_O","Na Ca K Si Al O H","IMA1997 s.p.","R070281","2264","USA","1997","Approved","Heulandite","zeolite-heulandite series","First described, but not named:
Ross C S, Shannon E V (1924) Mordenite and associated minerals from near Challis, Custer County, Idaho. Proceedings of the United States National Museum 64, 1-19

New name, distinct from heulandite:
Coombs D S, Alberti A, Armbruster T, Artioli G, Colella C, Galli E, Grice J D, Liebau F, Mandarino J A, Minato H, Nickel E H, Passaglia E, Peacor D R, Quartieri S, Rinaldi R, Ross M, Sheppard R A, Tillmanns E, Vezzalini G, (1997) Recommended nomenclature for zeolite minerals: report of the Subcommittee on Zeolites of the International Mineralogical Association, Commission on New Minerals and Mineral Names, The Canadian Mineralogist 35, 1571-1606","monoclinic","172","Na Ca K Si Al O H","Hul-Na"
"Heyrovskýite","Pb^2+^_6_Bi^3+^_2_S^2-^_9_","Pb_6_Bi_2_S_9_","Pb Bi S","IMA1970-022","R070010","2272","Czech Republic","1970","Approved","Lillianite"," ","Klomínský K, Rieder M, Kieft C, Mráz L (1971) Heyrovskýite, 6(Pb_0.86_Bi_0.08_(Ag,Cu)_0.04_)S·Bi_2_S_3_, from Hurky, Czechoslovakia, a new mineral of genetic interest, Mineralium Deposita 6, 133-147","orthorhombic","599","Pb^2+ Bi^3+ S^2-","Hyv"
"Hocartite","Ag^1+^_2_Fe^2+^Sn^4+^S^2-^_4_","Ag_2_FeSnS_4_","Ag Fe Sn S","IMA1967-046","R130018","2288","Bolivia / France","1967","Approved","Sphalerite, Stannite","stannite","Caye R, Laurent Y, Picot P, Pierrot R, Lévy C (1968) La hocartite, Ag<sub>2</sub>SnFeS<sub>4</sub>, une nouvelle espèce minérale, Bulletin de la Société Française de Minéralogie et de Cristallographie 91, 383-387","tetragonal","2038","Ag^1+ Fe^2+ Sn^4+ S^2-","Hoc"
"Holtedahlite","Mg_12_(PO_3_OH,CO_3_)(PO_4_)_5_(OH,O)_6_","Mg_12_(PO_3_OH,CO_3_)(PO_4_)_5_(OH,O)_6_","Mg P O H C","IMA1976-054","R060710","2300","Norway","1976","Approved","Holtedahlite"," ","Raade G, Mladeck M H (1979) Holtedahlite, a new magnesium phosphate from Modum, Norway, Lithos 12, 283-287","hexagonal","541","Mg P O H C","Htd"
"Horomanite","Fe_6_Ni_3_S_8_","Fe_6_Ni_3_S_8_","Fe Ni S","IMA2007-037","","5637","Japan","2007","Approved"," "," ","Kitakaze A, Itoh H, Komatsu R (2011) Horomanite, (Fe,Ni,Co,Cu)_9_S_8_, and samaniite, Cu_2_(Fe,Ni)_7_S_8_, new mineral species from the Horoman peridotite massif, Hokkaido, Japan, Journal of Mineralogical and Petrological Sciences 106, 204-210","tetragonal","","Fe Ni S","Hmn"
"Huntite","CaMg_3_(CO_3_)_4_","CaMg_3_(CO_3_)_4_","Ca Mg C O","","R040126 RS717414","2327","USA","1953","Grandfathered|Approved","Not in a structural group"," ","Faust G T (1953) Huntite, Mg_3_Ca(CO_3_)_4_, a new mineral, American Mineralogist 38, 4-24","hexagonal","2970","Ca Mg C O","Hun"
"Hydrohalite","NaCl·2H_2_O","NaCl·2H_2_O","Na Cl H O","","","2344","Austria","1847","Grandfathered|Approved"," "," ","Hausmann J F L (1847) Zehnte Klasse. Chloride. 2. Hydrohalit, Handbuch der Mineralogie 2, 1458-1459","monoclinic","2647","Na Cl H O","Hhl"
"Hydromagnesite","Mg_5_(CO_3_)_4_(OH)_2_·4H_2_O","Mg_5_(CO_3_)_4_(OH)_2_·4H_2_O","Mg C O H","","R060011","2347","USA","1828","Grandfathered|Approved"," ","hydromagnesite","Mineral described, but called magnesia alba:
Wachtmeister T (1828) Analys af ett pulverformigt mineral från Norra Amerika. Kongliga Svenska Vetenskaps-Akademiens Handlingar 1828, 17-19

Mineral named:
von Kobell F (1835) Ueber den hydromagnesit von Kumi auf Negroponte, Journal für Praktische Chemie 4, 80-81","monoclinic","3110","Mg C O H","Hmgs"
"Hydrotalcite","Mg_6_Al_2_CO_3_(OH)_16_(H_2_O)_4_","Mg_6_Al_2_CO_3_(OH)_16_(H_2_O)_4_","Mg Al C O H","","R050457 R060527","2353","Norway","1842","Approved","Hydrotalcite","hydrotalcite","Hochstetter C (1842) Untersuchung über die zusammensetzung einiger mineralien, Journal für Praktische Chemie 27, 375-378","hexagonal","2742","Mg Al C O H","Htc"
"Ice","H_2_O","H_2_O","H O","","","2368","unknown","0","Grandfathered|Approved","Amorphous, Tridymite"," ","Mineral name has been known since antiquity and predates any formal descriptive publication.","","4000","H O","Ice"
